Observation Date,Temperature,Salinity,Dissolved Oxygen,Phosphate Phosphorus,Nitrous Acid Nitrogen,Nitric Acid Nitrogen,Silicic Acid Silicon,On/Off
2014-06-17,18.5195,33.9219,5.99,0.0827,0.0036,0.2248,6.9297,0
2014-06-17,20.8131,33.847,5.28,,,,,0
2014-06-17,19.6289,34.2696,5.34,0.0797,,0.0753,3.6281,0
2014-06-17,20.8034,34.1306,5.27,,,,,0
2014-06-17,20.3254,34.2236,5.25,,,,,0
2014-06-17,20.7944,33.6927,5.24,0.0528,,0.1299,3.5381,0
2014-06-17,19.9667,33.8783,5.57,,,,,0
2014-06-17,17.7352,34.0061,5.47,0.2191,0.0951,1.2838,10.9251,0
2014-06-19,20.9153,32.5522,,,,,,0
2014-06-19,20.6718,32.1036,5.7143,0.0567,0.459,0.879,3.556,0
2014-06-19,20.8708,31.5992,,,,,,0
2014-06-19,21.0609,31.5786,5.7429,0.0178,0.152,1.031,5.47,0
2014-06-19,21.2648,30.2614,,,,,,0
2014-06-20,21.7853,30.4689,,,,,,0
2014-06-20,20.843000000000004,30.4022,6.0,0.0506,0.35700000000000004,0.946,2.572,0
2014-06-20,21.6475,31.7298,,,,,,0
2014-06-20,21.6681,31.7868,5.2857,0.0148,0.13699999999999998,1.014,3.454,0
2014-06-20,21.9701,32.0674,,,,,,0
2014-06-20,22.4198,32.5177,5.1143,0.0735,0.12,1.133,3.4930000000000003,0
2014-06-20,22.0593,32.4174,,,,,,0
2014-06-20,21.0429,32.6408,5.7143,0.0682,0.117,0.8340000000000001,4.869,0
2014-06-20,20.6347,33.2572,,,,,,0
2014-06-20,22.0836,32.7583,5.5714,0.0476,0.17,0.843,2.39,0
2014-06-20,21.4721,33.1476,,,,,,0
2014-06-20,18.7522,33.7236,5.4571,0.0796,0.198,1.3090000000000002,6.9179999999999975,0
2014-06-20,18.2656,33.6981,,,,,,0
2014-08-07,20.1972,31.3979,5.562,0.309,0.5386,5.6433,4.6558,1
2014-08-07,23.0119,31.5465,,,,,,1
2014-08-07,23.1654,31.5992,5.8044,0.2291,0.1461,3.3097,3.3385,1
2014-08-07,24.2623,31.6501,,,,,,1
2014-08-07,24.7331,31.6309,5.4336,0.0718,0.1276,4.1114,3.3719,1
2014-08-07,24.9037,31.4858,,,,,,1
2014-08-07,24.1876,31.6473,5.89,0.3896,0.1043,1.9432,2.7886,1
2014-08-08,24.8176,31.2931,5.5192,,,,,1
2014-08-08,24.3203,31.5334,5.7616,,,,,1
2014-08-08,23.943,31.43,5.4193,0.1792,0.1625,4.3543,5.1864,1
2014-08-08,23.8851,31.5213,,,,,,1
2014-08-08,24.0798,31.5923,5.8187,0.103,0.1043,9.3964,5.3701,1
2014-08-08,24.9896,31.9365,,,,,,1
2014-08-08,24.8236,31.9069,5.5905,0.1452,0.0444,6.7938,2.0992,1
2014-08-08,24.8159,31.9168,,,,,,1
2014-08-08,23.6124,32.0792,5.8614,0.1618,0.0174,2.3725,2.4702,1
2014-08-08,23.0,31.9103,,,,,,1
2014-08-08,23.3372,31.5914,5.619,0.008,0.1403,4.721,6.0892,1
2014-08-10,23.9574,31.4263,5.947,0.4468,0.6606,7.3112,12.6511,1
2014-08-10,23.5685,31.851,,,,,,1
2014-08-10,22.4249,32.4431,6.0754,0.3772,0.0794,4.4266,6.1719,1
2014-08-10,24.3861,32.2891,,,,,,1
2014-08-11,24.262,32.3947,5.619,0.5591,0.2218,9.9997,5.7465,1
2014-08-11,25.0603,32.1268,,,,,,1
2014-08-11,25.157,32.137,6.2322,0.3492,0.0373,4.834,7.1715,1
2014-08-11,25.027,32.0891,,,,,,1
2014-08-11,25.2497,31.9223,5.6047,0.2785,0.081,4.4109,7.6453,1
2014-08-11,24.6014,31.8719,5.7759,,,,,1
2014-08-11,24.8539,31.9729,5.5477,,,,,1
2014-08-12,24.81900000000001,31.9259,5.4479,0.2372,0.1446,7.548999999999999,10.1384,1
2014-08-12,24.4424,32.1173,,,,,,1
2014-08-12,24.6788,32.0034,5.3623,0.0907,0.0103,4.9152,7.4689999999999985,1
2014-08-12,24.082,32.1947,,,,,,1
2014-08-12,23.874,31.8116,5.4764,0.2878,0.0554,5.8248,7.2798,1
2014-08-12,23.0244,32.4254,,,,,,1
2014-08-12,22.0359,32.6677,5.1769,0.3931,0.19,9.6052,12.9855,1
2014-08-12,22.0142,32.1678,,,,,,1
2014-08-12,18.4348,32.7357,5.291,0.7638,0.2418,9.2359,12.465,1
2014-08-13,23.2832,33.2305,4.23,0.0341,0.0208,0.6229,0.7449,1
2014-08-13,23.5388,33.0045,4.22,,,,,1
2014-08-13,23.8219,33.3761,4.23,0.0195,0.4,0.0905,0.9407,1
2014-08-13,22.3736,33.8209,4.25,,,,,1
2014-08-13,23.0639,33.9405,,0.0185,0.3739,0.1402,1.7883,1
2014-08-13,22.9463,32.4611,,,,,,1
2014-08-13,24.1913,32.4796,,0.0204,0.0038,0.4981,4.9647,1
2014-08-13,24.326,34.0503,,0.0156,0.0076,0.483,2.3042,1
2014-08-14,24.1149,34.2146,,,,,,1
2014-08-14,23.8751,32.6448,,0.0341,0.0264,0.5841,3.5477,1
2014-08-14,24.4071,33.6412,,,,,,1
2014-08-14,23.866,32.5567,,0.0448,,0.6975,5.2964,1
2014-08-14,22.6622,32.2686,,,,,,1
2014-08-14,22.1929,33.7833,,0.0282,0.0142,0.5057,2.3106,1
2014-08-14,23.4077,33.6986,,,,,,1
2014-08-14,23.6693,33.0657,,0.0214,0.0142,0.4263,0.1787,1
2014-08-14,23.8445,33.0551,,0.0243,0.0057,0.4641,0.0696,1
2014-08-15,23.706,33.0898,5.48,,,,,1
2014-08-15,23.7915,33.0904,5.52,0.0185,0.0094,0.6994,0.0407,1
2014-08-15,23.6726,33.4529,5.45,,,,,1
2014-08-15,22.3425,33.5443,5.25,0.0156,0.0038,0.4045,1.829,1
2014-08-15,21.983,33.5121,5.77,,,,,1
2014-08-15,24.2736,32.9077,5.09,,0.1437,0.7675,2.0403,1
2014-08-16,24.0928,33.8165,5.04,,,,,1
2014-08-16,23.9553,32.9021,5.04,0.0312,0.0065,0.6603,3.4826,1
2014-08-16,23.7869,33.4559,5.12,,,,,1
2014-08-16,19.5157,32.6433,,,,,,1
2014-08-16,23.9139,31.4299,5.4193,0.4345,0.3397,7.0113,10.625,1
2014-08-16,23.559,31.6042,,,,,,1
2014-08-16,24.5183,31.7121,5.4906,0.425,0.2785,32.2704,9.3638,1
2014-08-16,23.639,33.72,5.13,0.0151,0.0028,0.5056,1.8742,1
2014-08-16,24.8071,31.9258,5.6047,,,,,1
2014-08-16,23.4894,33.7985,5.25,,,,,1
2014-08-16,23.4814,33.6915,5.13,0.0231,0.0065,0.7140000000000001,2.0532,1
2014-08-16,25.1528,30.5456,5.3766,,,,,1
2014-08-16,22.606,33.6362,5.42,,,,,1
2014-08-16,25.0116,31.0707,5.6333,0.2686,0.2479,5.296,4.4899,1
2014-08-16,25.556,30.8427,,,,,,1
2014-08-16,23.982,33.4431,5.06,,,,,1
2014-08-16,25.2552,30.9079,5.3908,2.4996,0.005,22.1927,3.7943,1
2014-08-16,23.9334,33.1149,5.04,,0.0177,0.4835,2.8472,1
2014-08-16,24.8992,31.0674,,,,,,1
2014-08-16,24.3395,31.2523,5.6475,0.2819,0.0567,4.6649,8.4408,1
2014-08-16,24.2648,33.1747,5.05,,,,,1
2014-08-16,24.4348,30.837,,,,,,1
2014-08-16,23.6552,33.3306,5.0,0.006,0.0168,0.3895,2.7475,1
2014-08-16,24.4514,30.939,5.7188,0.3168,0.2114,8.9747,6.2497,1
2014-08-17,24.2741,30.9348,,,,,,1
2014-08-17,23.1397,33.3078,5.18,,,,,1
2014-08-17,23.447,33.3603,5.05,0.0151,0.0103,0.4659,3.1258,1
2014-08-17,23.0684,33.2995,5.11,,,,,1
2014-08-17,24.4001,32.551,5.01,0.006999999999999999,0.0093,0.474,3.5041,1
2014-08-17,23.1137,33.4347,5.49,,,,,1
2014-08-17,23.8175,33.4832,5.3,,0.0093,0.3773,0.3943,1
2014-08-17,23.6717,33.3484,5.58,0.0191,0.014,0.7342,0.0375,1
2014-08-17,23.5751,33.3534,5.48,,,,,1
2014-08-17,23.3645,32.323,5.49,,,,,1
2014-08-17,23.0927,32.3111,5.77,,,,,1
2014-08-17,23.7201,32.3326,5.46,0.002,0.0261,0.4572,6.9921,1
2014-08-17,23.4664,32.4613,5.21,,,,,1
2014-08-17,24.4096,32.6618,5.0,,0.0084,0.5411,3.3798,1
2014-08-17,23.1908,33.2636,5.08,,,,,1
2014-08-17,23.2297,33.2845,5.12,,0.0056,0.4267,2.4464,1
2014-08-18,23.4538,32.8281,5.16,0.8632,0.0215,10.5943,13.6423,1
2014-08-18,23.4417,32.8383,5.05,,0.0047,0.4769,3.8984,1
2014-08-18,24.5652,32.9239,4.81,,,,,1
2014-08-18,24.4146,32.9634,4.97,,0.0149,0.5736,3.1708,1
2014-08-18,23.8817,33.1904,5.02,,,,,1
2014-08-18,23.1253,33.0536,5.02,0.008,0.0131,0.5596,2.4625,1
2014-08-18,24.0815,32.5629,5.04,,,,,1
2014-08-18,23.3032,32.3072,5.05,,0.0103,0.3848,4.4696,1
2014-08-18,23.032,31.927,5.18,0.006999999999999999,0.0457,0.7125,7.4111,1
2014-08-18,22.5699,31.9904,5.3,,,,,1
2014-08-19,23.2792,31.6705,5.33,,,,,1
2014-08-19,23.1799,31.881,5.31,,,,,1
2014-08-19,23.729,31.9072,5.27,,0.0392,0.301,6.3898,1
2014-08-19,23.6091,32.0969,5.07,,,,,1
2014-08-20,23.5923,31.8521,5.06,,0.0131,0.5428,6.4852,1
2014-08-20,23.6752,32.5896,5.1,,0.0243,0.8108,3.3616,1
2014-08-20,24.534,32.9909,4.91,,,,,1
2014-08-20,24.0694,32.4381,4.96,,0.0177,0.3923,5.779,1
2014-08-20,24.2787,32.4822,5.05,,,,,1
2014-08-20,23.2025,30.5572,5.07,0.1207,0.1343,2.9525,11.827,1
2014-08-20,23.0326,30.4838,4.7714,0.123,0.4920000000000001,3.689,7.175,1
2014-08-20,23.7912,32.1266,,,,,,1
2014-08-20,23.7468,32.2062,4.9143,0.057,0.109,0.625,7.099,1
2014-08-22,24.1321,31.7354,4.9714,0.032,0.173,0.608,8.603,1
2014-08-22,24.3945,32.202,,,,,,1
2014-08-22,23.905,32.0824,5.4571,0.046,0.112,0.674,5.07,1
2014-08-22,24.7111,32.0727,,,,,,1
2014-08-22,24.368,32.2057,5.0571,0.055,0.136,0.6609999999999999,6.135,1
2014-08-22,24.0325,31.7202,,,,,,1
2014-08-22,23.9423,32.0997,,,,,,1
2014-08-22,23.9802,32.0566,,,,,,1
2014-08-22,24.4172,31.9741,5.0571,0.027000000000000003,0.181,0.52,8.527999999999999,1
2014-08-22,24.1574,31.9221,,,,,,1
2014-08-23,26.7249,33.7889,,,,,,1
2014-08-23,26.9943,33.8164,4.6,0.029,0.079,0.517,2.8,1
2014-08-23,26.5499,33.7777,,,,,,1
2014-08-23,23.468000000000004,32.0356,5.0286,0.032,0.132,0.5479999999999999,4.002,1
2014-08-23,23.6546,32.1274,,,,,,1
2014-08-23,23.831,32.0008,5.0,0.029,0.121,0.606,7.457999999999997,1
2014-08-23,24.0242,31.95,,,,,,1
2014-08-23,24.2282,31.8156,,,,,,1
2014-08-23,24.3834,31.9683,,,,,,1
2014-08-23,23.764,32.1047,4.8857,0.03,0.13,0.495,6.8729999999999976,1
2014-08-23,23.4607,32.1808,,,,,,1
2014-08-23,25.1363,31.903,4.7429,0.003,0.08900000000000001,0.639,8.065,1
2014-08-23,25.9032,32.2799,,,,,,1
2014-08-23,25.7915,33.463,4.7143,0.02,0.131,0.521,4.134,1
2014-08-23,25.2743,33.1487,5.2286,0.026,0.075,0.522,5.959,1
2014-08-23,27.2606,33.6759,,,,,,1
2014-08-23,27.1232,33.7359,3.7429,0.262,0.294,4.658,6.995,1
2014-08-23,27.3403,33.8581,,,,,,1
2014-08-24,27.6215,33.5402,4.8286,0.049,0.188,0.526,1.66,1
2014-08-24,27.0708,33.4826,,,,,,1
2014-08-24,26.9706,33.4386,4.6,0.021,0.199,0.645,2.173,1
2014-08-24,26.9561,33.6413,,,,,,1
2014-08-24,26.6685,33.1048,4.6857,0.027000000000000003,0.07400000000000001,0.479,3.73,1
2014-08-27,26.421,32.0702,,,,,,1
2014-08-27,25.9213,31.7152,4.7714,0.036000000000000004,0.14,0.6809999999999999,7.971,1
2014-08-27,25.8419,30.3168,,,,,,1
2014-08-27,25.6478,29.9193,4.9143,0.032,0.111,1.046,8.953,1
2014-08-27,25.6774,29.5577,,,,,,1
2014-08-27,26.8472,31.0322,,0.012,0.14400000000000002,6.952000000000001,5.347,1
2014-08-27,26.5126,30.4971,5.247999999999998,0.048,0.131,5.303,5.801,1
2014-08-27,25.0043,30.464,,,,,,1
2014-08-27,26.5464,30.4431,5.226,0.041,0.132,3.442,5.002,1
2014-08-27,25.2294,30.6354,5.0857,0.031,0.105,1.124,6.339,1
2014-08-27,26.4626,30.3689,5.205,0.011,0.055,4.331,7.09,1
2014-08-27,25.3569,30.6571,,,,,,1
2014-08-27,26.2122,29.7429,5.435,0.02,0.039,1.354,6.813,1
2014-08-27,25.4655,30.0376,5.0286,0.032,0.085,0.743,6.56,1
2014-08-27,25.6441,29.4852,,,,,,1
2014-08-27,26.8187,30.3803,5.2570000000000014,0.049,0.181,8.165,5.303,1
2014-08-27,25.8763,30.1475,,0.023,0.121,1.089,12.687,1
2014-08-27,25.889,29.821,,,,,,1
2014-08-27,26.0775,30.089,5.377000000000002,0.044,0.034,1.883,6.07,1
2014-08-27,25.5373,30.4391,3.9429,0.025,0.146,0.871,6.6629999999999985,1
2014-08-27,26.0033,29.76,5.587999999999999,0.051,0.06,7.664,6.354,1
2014-08-27,25.6935,32.8878,,,,,,1
2014-08-27,26.3224,29.3369,5.45,0.04,0.28,7.082999999999998,3.2,1
2014-08-27,25.8761,29.3645,5.523,0.012,0.287,4.921,3.517,1
2014-08-28,25.4888,29.7564,5.577000000000001,0.018000000000000002,0.086,1.956,2.496,1
2014-08-28,25.3208,29.8502,5.45,0.034,0.062,4.723,4.4110000000000005,1
2014-08-28,25.8876,28.897,5.35,0.266,0.1,5.431,2.331,1
2014-08-28,25.7756,29.2462,5.315,0.006999999999999999,0.092,5.252999999999999,1.948,1
2014-08-28,25.8772,29.4676,5.346,0.036000000000000004,0.28300000000000003,8.166,4.649,1
2014-08-28,25.6079,30.7707,5.23,0.002,0.214,6.823,5.964,1
2014-08-28,25.2258,33.1645,5.0857,0.006,0.452,0.96,5.06,1
2014-08-28,25.366,32.5251,,,,,,1
2014-08-28,22.4263,31.9392,4.6857,0.034,0.154,2.266,8.718,1
2014-08-28,20.8219,32.1727,,,,,,1
2014-09-01,24.8109,29.2298,5.759,0.017,0.156,5.287000000000001,0.6890000000000001,1
2014-09-01,24.6937,29.2147,5.339,0.021,0.211,5.025,1.462,1
2014-09-01,24.7249,29.4617,5.074,0.029,0.171,8.022,4.558,1
2014-09-01,25.3482,29.2617,5.315,0.015,0.095,2.7260000000000004,0.971,1
2014-09-01,25.4768,31.1755,5.3610000000000015,0.019,0.036000000000000004,0.736,6.095,1
2014-09-01,25.5344,30.20300000000001,5.3260000000000005,0.028,0.039,1.483,5.987,1
2014-09-01,25.6893,30.2648,5.332999999999998,0.005,0.087,5.895,4.755,1
2014-09-01,26.9352,32.4886,5.36,,0.057,1.72,3.547,1
2014-09-01,27.1798,32.429,4.838,0.019,0.08199999999999999,6.67,2.842,1
2014-09-01,27.5088,32.6137,4.805,0.025,0.049,0.852,2.545,1
2014-09-01,26.9408,32.7417,3.607,0.014,0.055,3.3680000000000003,1.911,1
2014-09-01,27.9179,32.2446,4.87,0.009000000000000001,0.062,1.928,2.137,1
2014-09-02,26.9389,31.4906,4.881,,0.03,0.306,4.928,1
2014-09-02,26.435,31.56,4.538,0.041,0.049,4.602,3.4130000000000003,1
2014-09-02,26.004,30.0498,5.228,0.022,0.047,1.467,4.1930000000000005,1
2014-09-02,25.7611,30.0984,5.1080000000000005,,,,,1
2014-10-11,20.3028,32.1829,5.4498,0.2758,0.9029,13.252,3.5747,1
2014-10-11,19.8593,32.1137,,,,,,1
2014-10-11,19.3287,32.5144,6.424,0.1415,0.0527,20.3457,5.7365,1
2014-10-11,20.4647,32.1725,,,,,,1
2014-10-11,20.208,32.2891,5.5204,0.1285,0.0159,10.723,3.2679,1
2014-10-11,20.9435,32.0102,,,,,,1
2014-10-11,20.7464,32.0712,5.6475,0.008,0.0067,12.7744,1.8747,1
2014-10-11,20.8896,32.0531,5.831,,,,,1
2014-10-11,21.2191,32.2172,5.4639,,,,,1
2014-10-11,21.0151,32.0739,5.6898,1.16,0.001,13.1868,2.7077,1
2014-10-12,20.9301,32.0963,,,,,,0
2014-10-12,20.7339,32.2199,5.3369,0.0057,0.0225,10.7582,2.5563,0
2014-10-12,20.8999,32.2385,,,,,,0
2014-10-12,20.8855,32.236,5.238,0.0067,0.0178,7.7491,3.6199,0
2014-10-12,20.7584,32.2369,,,,,,0
2014-10-12,19.5094,32.5079,6.6076,0.0018,0.0019,11.5127,3.9559,0
2014-10-12,20.0629,32.4342,,,,,,0
2014-10-12,19.8121,32.4665,6.1134,0.373,0.0194,18.1477,5.2796,0
2014-10-14,20.0228,32.3187,5.5486,0.0804,0.0096,11.5787,5.3892,0
2014-10-14,19.5931,32.3035,,,,,,0
2014-10-14,18.6773,32.6209,6.537000000000001,0.5752,0.2103,11.6112,7.9244,0
2014-10-14,19.728,32.4062,,,,,,0
2014-10-14,19.3502,32.4948,6.3252,0.9203,0.0312,17.012999999999998,5.2465,0
2014-10-14,20.0392,32.3706,,,,,,0
2014-10-14,19.7801,32.3912,5.831,0.3157,0.1575,13.1565,4.4629,0
2014-10-14,19.8258,32.3641,,,,,,0
2014-10-14,19.9996,32.2489,6.2687,0.2134,0.0576,12.1246,2.9878,0
2014-10-14,20.0949,32.1837,5.8875,,,,,0
2014-10-15,20.143,32.137,5.5628,,,,,0
2014-10-15,20.369,32.0815,5.704,0.0669,0.1277,13.4017,3.6638,0
2014-10-15,20.5996,32.0419,,,,,,0
2014-10-15,20.2717,32.1369,5.9016,0.09,0.0116,13.9998,4.723,0
2014-10-15,20.0897,32.1836,,,,,,0
2014-10-15,19.2782,32.3548,5.3933,0.0623,0.0989,14.7813,4.823,0
2014-10-15,18.7274,32.5678,,,,,,0
2014-10-15,19.9447,32.2554,5.1533,0.5164,0.1793,12.2093,7.3696,0
2014-10-15,19.7525,32.5886,,,,,,0
2014-10-15,19.102,32.6492,5.7463,0.5607,0.1507,6.4598,5.1672,0
2014-10-17,18.8702,33.3802,5.46,0.0294,0.0153,0.0994,2.7134,0
2014-10-17,18.6149,33.4359,5.54,,,,,0
2014-10-17,18.4432,33.4628,5.5,0.0441,0.0172,0.0514,3.2175,0
2014-10-17,17.9893,33.4872,5.64,,,,,0
2014-10-17,18.0209,33.4757,5.6,,0.0286,0.4525,3.7812,0
2014-10-17,17.9383,33.5171,5.59,,,,,0
2014-10-18,20.602,33.3372,5.24,0.0136,0.0515,0.4734,2.3441,0
2014-10-18,20.8319,33.7338,5.06,0.0305,0.0572,0.5284,2.3376,0
2014-10-18,20.8127,33.7105,5.15,,,,,0
2014-10-18,19.0239,31.8795,,,,,,0
2014-10-18,20.4281,33.5441,5.15,0.0927,0.0486,0.1537,1.2644,0
2014-10-18,20.1643,31.3284,5.8169,0.0037,0.0059,5.4156,5.1193,0
2014-10-18,20.1464,32.1047,,,,,,0
2014-10-18,20.9054,33.6109,5.09,,,,,0
2014-10-18,20.2421,32.0759,5.2663,0.386,0.1339,4.5437,4.8587,0
2014-10-18,20.3589,33.5374,5.32,0.0542,0.0305,0.1763,2.1453,0
2014-10-18,20.2779,31.7321,5.6192,,,,,0
2014-10-18,20.9772,33.2914,5.25,,,,,0
2014-10-18,18.1963,33.5721,5.63,0.0859,0.0181,0.2764,3.1588,0
2014-10-18,20.6918,31.3728,5.5204,,,,,0
2014-10-18,21.1087,31.1609,5.591,0.0552,0.0681,12.4202,5.9834,0
2014-10-18,18.1143,33.4813,5.7,,,,,0
2014-10-18,20.5276,31.2525,,,,,,0
2014-10-18,18.0173,33.498000000000005,5.67,0.1153,0.0181,0.0257,3.766,0
2014-10-18,18.5498,33.3917,5.53,,,,,0
2014-10-18,20.2066,31.4535,5.5204,0.0851,0.006,4.5177,4.6726,0
2014-10-18,20.7286,31.31900000000001,,,,,,0
2014-10-18,20.3077,31.6615,5.6475,0.0358,0.0353,6.0981,5.1186,0
2014-10-19,20.5576,31.3111,,,,,,0
2014-10-19,20.0943,32.5522,5.5063,0.2917,0.0148,6.1113,3.7966,0
2014-10-19,20.2199,32.413000000000004,,,,,,0
2014-10-19,20.2672,33.3605,5.22,,,,,0
2014-10-19,20.3059,33.3454,5.32,0.0316,0.0257,0.2744,2.1095,0
2014-10-19,20.4186,33.3424,5.17,,,,,0
2014-10-19,20.3584,33.3764,5.22,0.0768,0.0419,0.139,2.2105,0
2014-10-19,20.7831,33.6282,5.17,,,,,0
2014-10-19,21.3138,33.7521,5.18,,0.0286,0.3255,1.5001,0
2014-10-19,20.1188,33.5062,5.25,,,,,0
2014-10-19,20.5308,33.5677,5.23,0.0395,0.0343,0.6929,1.9639,0
2014-10-19,20.757,33.7089,5.17,,,,,0
2014-10-19,20.5609,33.5644,5.26,,0.0103,,1.8395,0
2014-10-19,20.8256,33.642,5.19,,,0.0163,0.8295,0
2014-10-19,20.3577,33.572,5.23,,,,,0
2014-10-19,21.3543,33.447,5.28,,0.0093,0.023,1.4589,0
2014-10-20,21.6837,33.5375,5.04,,,,,0
2014-10-20,21.6953,33.6427,5.2,,0.0476,0.2308,1.1193,0
2014-10-20,22.2733,33.6674,5.07,,,,,0
2014-10-20,21.7908,33.5307,5.17,,0.0877,0.6945,2.8258,0
2014-10-20,20.9614,33.3183,5.12,,,,,0
2014-10-20,20.8836,33.3831,5.19,,,,,0
2014-10-21,21.1369,32.541,5.0571,0.233,0.83,2.292,10.53,0
2014-10-21,22.0827,33.2936,,,,,,0
2014-10-21,22.4742,33.7859,4.8286,0.108,0.159,15.335,24.192,0
2014-10-21,22.202,33.3248,4.9429,0.094,0.331,1.037,7.369,0
2014-10-21,22.6544,33.6377,,,,,,0
2014-10-21,21.9342,33.2203,4.7143,0.141,0.758,1.088,9.598,0
2014-10-21,21.5712,32.8275,,,,,,0
2014-10-21,21.6747,32.985,4.8286,0.166,0.7859999999999999,0.833,6.977,0
2014-10-21,21.5249,32.8121,,,,,,0
2014-10-24,21.465,33.103,,,,,,0
2014-10-24,22.1183,33.5296,,,,,,0
2014-10-24,21.3406,33.0088,5.0,0.154,0.59,1.203,5.315,0
2014-10-24,20.496,32.8695,5.09,,,,,0
2014-10-24,21.1756,32.5373,,,,,,0
2014-10-24,20.5161,32.9047,5.11,,,,,0
2014-10-24,21.9426,33.674,4.96,,0.361,0.6294,3.5666,0
2014-10-24,21.8926,33.594,4.98,,,,,0
2014-10-24,23.0117,33.9016,,,,,,0
2014-10-24,21.5563,33.404,5.09,,0.3032,0.5211,4.3365,0
2014-10-24,23.3249,34.0807,4.8857,0.09,0.187,0.619,5.541,0
2014-10-24,20.0655,33.5291,5.12,,,,,0
2014-10-24,23.1271,33.9427,,,,,,0
2014-10-24,19.6768,33.5031,5.17,,0.0662,0.3632,1.7671,0
2014-10-24,22.0296,33.4096,4.8,0.077,0.28800000000000003,1.002,3.179,0
2014-10-24,21.1493,32.9195,,,,,,0
2014-10-24,19.8538,33.5359,5.16,,,,,0
2014-10-24,20.9891,32.7815,4.9143,0.199,1.208,1.28,7.4929999999999986,0
2014-10-24,20.6583,32.485,,,,,,0
2014-10-24,20.5087,32.2627,,,,,,0
2014-10-24,20.6948,33.5775,5.06,,0.111,0.1609,1.673,0
2014-10-25,20.5146,32.3773,,,,,,0
2014-10-25,20.6823,32.6982,,,,,,0
2014-10-25,20.6801,32.5852,5.1143,0.053,0.29,1.286,5.081,0
2014-10-25,20.7832,32.5081,,,,,,0
2014-10-25,20.831,32.3987,5.1143,0.062,0.18600000000000005,1.3230000000000002,8.046,0
2014-10-25,19.9171,33.6024,5.08,,,,,0
2014-10-25,21.2914,33.0168,4.8857,0.125,0.401,2.004,5.296,0
2014-10-25,21.3172,32.6914,,,,,,0
2014-10-25,19.6892,33.5039,5.11,,0.1063,0.5205,2.5554,0
2014-10-25,21.1739,32.6689,5.0286,0.08,0.318,1.702,4.726,0
2014-10-25,21.3336,33.7134,5.12,,,,,0
2014-10-25,23.306,34.0214,,,,,,0
2014-10-25,20.7639,32.5738,4.8571,0.311,1.917,1.78,10.03,0
2014-10-25,21.9704,33.623000000000005,4.98,,0.3144,0.7925,3.3546,0
2014-10-25,22.2156,33.6885,4.97,,,,,0
2014-10-25,23.5057,34.1199,4.7714,0.087,0.208,0.606,1.672,0
2014-10-25,21.8683,33.4357,5.06,,0.3013,0.4561,4.4652,0
2014-10-25,21.6046,33.2961,5.07,,,,,0
2014-10-25,21.0548,33.1575,5.01,,,,,0
2014-10-25,23.6463,33.9336,,,,,,0
2014-10-25,21.1176,33.1214,5.0,,,,,0
2014-10-25,21.206,33.1052,5.05,,,,,0
2014-10-25,23.7958,34.0848,4.9429,0.059,0.122,0.392,0.92,0
2014-10-25,21.5368,33.3201,5.09,,0.4192,0.6509999999999999,4.9349,0
2014-10-25,22.1009,33.8654,4.99,,,,,0
2014-10-25,21.9288,33.7013,5.01,,0.3764,0.8092,3.257,0
2014-10-25,21.3851,33.9154,5.09,,,,,0
2014-10-25,21.5564,32.2669,,,,,,0
2014-10-25,21.2643,31.7363,5.2571,0.063,0.195,1.57,7.3610000000000015,0
2014-10-26,22.1129,33.6366,5.06,,,,,0
2014-10-26,22.1912,33.6361,4.95,,0.2253,0.4894,2.0911,0
2014-10-26,21.7645,33.4128,5.04,,,,,0
2014-10-26,20.9625,33.1046,4.81,,1.0665,2.5482,8.4436,0
2014-10-29,20.7671,31.9727,,,,,,0
2014-10-29,20.3737,31.2359,5.1714,0.106,0.5379999999999999,3.324,8.001,0
2014-10-29,20.2872,31.3307,,,,,,0
2014-10-29,20.1653,31.172,5.3429,0.066,0.443,1.159,7.532999999999999,0
2014-10-29,19.7704,31.2097,,,,,,0
2014-10-29,20.1539,31.3193,,,,,,0
2014-10-30,20.1978,31.276,5.1143,0.058,0.202,0.509,6.8420000000000005,0
2014-10-30,20.1341,31.2946,,,,,,0
2014-10-30,20.1794,31.1372,4.2571,0.059,0.125,0.662,6.39,0
2014-10-30,20.1746,31.074,,,,,,0
2014-10-30,20.2018,31.4073,5.2571,0.094,0.152,0.7240000000000001,10.287,0
2014-10-30,20.0379,31.399,,,,,,0
2014-10-30,20.3441,31.3446,5.2286,0.064,0.248,1.452,9.868,0
2014-10-30,20.2852,31.6256,,,,,,0
2014-10-30,20.1183,31.5585,5.2,0.057,0.217,1.087,10.578,0
2014-10-30,20.1271,31.4573,,,,,,0
2014-10-30,19.5834,31.734,5.2,0.084,0.188,1.4680000000000002,7.165,0
2014-10-30,18.4872,32.7109,,,,,,0
2014-11-04,23.5435,34.4274,4.76,0.08,0.11,1.25,1.58,0
2014-11-04,23.3188,34.3637,4.79,0.11,0.29,3.51,3.27,0
2014-11-04,22.9389,34.3538,4.79,0.18,0.1,1.19,1.87,0
2014-11-04,22.5158,34.0531,4.87,0.16,0.1,1.19,1.36,0
2014-11-04,22.0903,33.619,4.92,0.19,0.14,1.2,2.13,0
2014-11-04,22.1592,33.3812,4.9,0.12,0.26,0.86,1.31,0
2014-11-04,19.9618,31.1982,5.26,0.2,0.43,4.13,9.09,0
