Observation Date,Temperature,Salinity,Dissolved Oxygen,Phosphate Phosphorus,Nitrous Acid Nitrogen,Nitric Acid Nitrogen,Silicic Acid Silicon,Probability
2017-04-23,13.4526,33.5836,7.229,0.001,0.467,0.21100000000000002,0.044000000000000004,0.0054
2017-04-23,13.0951,33.2521,7.086,0.0,0.457,0.03,0.638,0.005
2017-04-23,13.3427,33.6946,6.742999999999999,0.0,0.455,1.1420000000000001,1.1,0.0049
2017-04-23,13.4387,33.8427,6.686,0.040999999999999995,0.488,0.257,0.797,0.0054
2017-05-19,18.7349,31.2612,5.937,0.019,0.142,3.67,4.842,0.0326
2017-05-19,18.8934,32.5679,5.782,0.011000000000000001,0.045,4.646,6.1679999999999975,0.0275
2017-05-20,19.1921,32.7498,5.4179999999999975,0.025,0.002,0.20800000000000002,9.421,0.0373
2017-05-20,19.1589,32.6756,5.4179999999999975,0.018000000000000002,0.008,5.947,9.669,0.0262
2017-05-20,19.0604,32.5007,5.515,0.015,0.002,1.7169999999999999,10.015,0.033
2017-05-20,19.567999999999998,32.5357,5.473,0.021,0.129,6.881,9.991,0.0283
2017-05-20,19.0149,32.4146,5.555,0.02,0.002,0.244,9.55,0.0362
2017-05-20,19.3104,33.2892,5.447,0.023,0.002,7.904,5.138,0.0248
2017-05-20,20.1604,32.7105,5.3770000000000024,0.017,0.002,1.4409999999999998,5.242000000000001,0.0512
2017-05-20,21.3683,32.6439,5.48,0.033,0.001,0.252,4.494,0.0817
2017-05-20,20.9341,32.3605,5.416,0.008,0.006,7.727,3.89,0.0479
2017-05-20,20.8757,32.5265,5.358,0.02,0.004,2.562,3.924,0.0629
2017-05-20,20.6305,32.7849,5.2829999999999995,0.064,0.012,6.9510000000000005,5.093999999999999,0.0436
2017-05-20,18.2637,32.5567,5.732,0.023,0.225,7.755,3.6889999999999996,0.0193
2017-05-21,19.0568,32.3938,5.605,0.065,0.003,5.712999999999999,6.277,0.0285
2017-05-21,19.3687,32.3624,5.535,0.048,0.24,9.059,9.192,0.0241
2017-05-21,19.1408,32.5606,5.4110000000000005,0.042,0.006999999999999999,3.42,9.806000000000001,0.0309
2017-05-21,18.6462,32.8598,5.62,0.031,0.136,7.867000000000001,7.455,0.0199
2017-05-21,19.3908,32.9121,5.364,0.022000000000000002,0.001,2.207,8.812000000000003,0.0351
2017-05-21,18.9196,32.9232,5.827999999999999,0.013999999999999999,0.397,5.85,4.3260000000000005,0.025
2017-05-21,20.5619,27.5795,5.6720000000000015,0.012,0.397,11.398,9.084,0.0514
2017-05-21,20.2759,29.6409,5.596,0.038,0.19399999999999998,10.427999999999999,8.726,0.0407
2017-05-21,18.3013,32.6795,5.888999999999999,0.036000000000000004,0.002,0.604,7.183,0.0282
2017-05-22,18.8691,32.97,5.875,0.033,0.006999999999999999,1.95,7.8,0.0299
2017-05-22,18.8634,32.7353,5.709,0.038,0.16699999999999998,8.06,9.1,0.0207
2017-05-22,19.1164,32.5234,5.494,0.039,0.008,1.6280000000000001,8.976,0.0347
2017-05-22,19.0583,32.3905,5.669,0.052000000000000005,0.006999999999999999,0.321,7.194,0.0385
2017-05-22,18.5416,32.8296,5.6339999999999995,0.047,0.17,2.747,4.882,0.0276
2017-05-22,20.272000000000002,33.516,5.1560000000000015,0.055,0.009000000000000001,0.183,4.812,0.0538
2017-05-22,20.7297,33.0268,5.162000000000001,0.05,0.01,8.058,4.474,0.0415
2017-05-22,21.1648,32.5887,5.254,0.040999999999999995,0.345,6.186,3.495,0.0552
2017-05-22,21.3594,32.6143,5.2570000000000014,0.079,0.021,1.213,4.151,0.0798
2017-06-04,13.3677,32.0385,6.731,0.20199999999999999,0.121,4.57,0.966,0.0054
2017-06-04,17.0053,32.1877,6.4179999999999975,0.13,0.026000000000000002,1.2590000000000001,2.2769999999999997,0.0208
2017-06-04,16.0503,32.1149,6.46,0.026000000000000002,0.025,0.889,2.214,0.0151
2017-06-04,17.7732,32.154,6.318,0.051,0.034,1.42,1.906,0.0261
2017-06-05,17.8828,32.2341,5.9620000000000015,0.042,0.08199999999999999,2.424,2.852,0.025
2017-06-05,17.9549,32.2584,5.72,0.08199999999999999,0.040999999999999995,1.3419999999999999,0.897,0.0291
2017-06-05,16.8004,32.2412,6.0329999999999995,0.187,0.054000000000000006,2.0540000000000003,3.263,0.0188
2017-06-05,15.5728,32.231,6.318,0.115,0.040999999999999995,1.557,3.377,0.0124
2017-06-05,16.090999999999998,32.094,6.56,0.03,0.038,2.005,2.119,0.0143
2017-06-08,17.3353,32.0418,5.7920000000000025,0.327,0.048,2.171,1.83,0.0249
2017-06-08,16.6004,32.2726,6.218,0.086,0.044000000000000004,1.709,3.228,0.0171
2017-06-08,18.5322,32.2324,6.0760000000000005,0.03,0.042,2.03,1.876,0.032
2017-06-08,18.4257,32.2361,5.8629999999999995,0.16,0.04,1.999,1.204,0.0332
2017-06-08,18.6407,32.2695,5.678,0.188,0.035,1.649,1.442,0.0367
2017-06-09,18.6206,32.2106,5.607,0.01,0.037000000000000005,2.033,4.104,0.0321
2017-06-09,18.6102,32.2174,5.621,0.086,0.013999999999999999,1.018,0.8240000000000001,0.0372
2017-06-09,18.4947,32.2473,5.7920000000000025,0.025,0.022000000000000002,1.662,2.289,0.0324
2017-06-09,17.192999999999998,32.3825,6.218,0.106,0.09300000000000001,2.164,5.482,0.0192
2017-06-09,13.4662,32.4438,6.388999999999999,0.078,0.13,4.652,9.341000000000001,0.0044
2017-06-10,18.892,32.2398,5.4639999999999995,0.043,0.034,2.597,2.2159999999999997,0.0357
2017-06-10,18.9953,32.2913,5.72,0.098,0.042,1.7480000000000002,9.316,0.0341
2017-06-10,19.2268,32.2729,5.678,0.256,0.042,1.3940000000000001,5.666,0.0426
2017-06-10,17.1792,32.7793,6.0329999999999995,0.07200000000000001,0.024,1.2009999999999998,3.716,0.02
2017-06-10,15.4632,33.06,6.261,0.092,0.094,2.767,8.027000000000001,0.0092
2017-06-11,16.2771,33.128,6.233,0.105,0.038,1.0590000000000002,5.6110000000000015,0.014
2017-06-14,17.9171,33.5635,5.771,0.4370000000000001,0.013999999999999999,0.42100000000000004,5.107,0.0276
2017-06-14,21.1461,33.3408,5.029,0.12,0.015,0.191,2.437,0.0774
2017-06-14,19.3854,33.5803,5.4570000000000025,0.263,0.027999999999999997,0.326,3.8739999999999997,0.0432
2017-06-14,18.5109,33.9886,5.657,0.249,0.037000000000000005,0.39299999999999996,8.324,0.0281
2017-06-14,18.7421,33.8347,5.6,0.172,0.031,0.414,5.466,0.0317
2017-06-14,19.1056,33.102,5.657,0.154,0.027000000000000003,1.12,4.638999999999999,0.0373
2017-06-15,21.8476,33.4722,5.086,0.085,0.012,0.43,1.714,0.093
2017-06-15,18.4057,32.7889,5.943,0.201,0.021,0.38,5.09,0.0321
2017-06-15,18.2666,33.6602,5.6,0.124,0.009000000000000001,0.326,5.255,0.0275
2017-06-15,18.1183,33.7157,5.657,0.2,0.068,0.4270000000000001,6.559,0.0258
2017-06-15,19.1742,33.1439,5.513999999999999,0.07,0.006,0.741,5.086,0.0377
2017-06-15,20.6695,33.2336,5.229,0.11,0.023,0.273,4.291,0.0642
2017-06-17,22.2535,32.8129,5.371,0.22399999999999998,0.01,1.446,4.104,0.1058
2017-06-17,23.038,32.4313,4.914,0.165,0.012,0.424,3.1180000000000003,0.1486
2017-06-17,18.9063,34.1977,5.872000000000001,0.077,0.011000000000000001,0.596,4.197,0.031
2017-06-17,22.5756,31.961,5.171,0.267,0.062,0.71,3.16,0.137
2017-06-17,18.2731,34.0892,5.824,0.069,0.019,0.26899999999999996,3.825,0.0262
2017-06-18,22.7622,32.5009,4.971,0.11,0.012,0.802,3.016,0.1312
2017-06-18,18.9969,34.1754,5.69,0.05,0.012,0.254,2.8339999999999996,0.0334
2017-06-18,22.155,32.342,5.2,0.18100000000000002,0.023,0.473,5.227,0.1109
2017-06-18,18.6714,33.7292,5.6579999999999995,0.05,0.013000000000000001,0.267,4.4460000000000015,0.0308
2017-06-18,19.3736,34.4573,5.5020000000000024,0.057,0.005,0.264,3.509,0.0365
2017-06-18,19.7725,34.4597,5.445,0.054000000000000006,0.015,0.266,3.571,0.0415
2017-06-18,19.3002,34.2809,5.558,0.045,0.016,0.237,3.36,0.0363
2017-06-19,18.8131,34.2843,5.617000000000001,0.044000000000000004,0.013999999999999999,0.22,4.188,0.0305
2017-06-19,18.7949,34.2937,5.587999999999999,0.046,0.01,0.257,4.018,0.0303
2017-06-19,22.6645,32.5433,5.4,0.099,0.009000000000000001,1.307,8.354,0.1104
2017-06-19,22.4531,32.616,5.171,0.335,0.025,0.775,7.4620000000000015,0.1175
2017-06-19,16.8784,34.2357,6.193,0.051,0.013000000000000001,0.332,5.225,0.0155
2017-06-19,18.5859,34.1952,5.765,0.063,0.015,0.22699999999999998,3.1310000000000002,0.0291
2017-06-19,23.288,29.2943,5.686,0.126,0.152,4.25,10.09,0.1511
2017-06-19,22.3485,30.0976,6.0,0.22,0.109,3.2910000000000004,9.456,0.1152
2017-06-19,19.2912,33.89,5.858,0.047,0.015,0.255,2.924,0.0376
2017-06-20,22.5258,32.4803,5.2570000000000014,0.11699999999999999,0.011000000000000001,0.542,6.096,0.117
2017-06-20,22.3562,32.7608,5.114,0.153,0.002,0.465,5.215,0.1122
2017-06-20,19.7947,34.3636,5.332000000000002,0.033,0.013999999999999999,0.24600000000000002,2.984,0.0426
2017-06-20,22.1979,32.2661,5.428999999999999,0.11900000000000001,0.04,0.5429999999999999,7.922999999999999,0.1043
2017-06-20,19.7529,34.4903,5.371,0.034,0.013999999999999999,0.20199999999999999,3.3510000000000004,0.0412
2017-06-20,20.2907,33.3647,5.5710000000000015,0.10099999999999999,0.009000000000000001,0.57,4.725,0.0538
2017-06-20,20.0631,34.4336,5.428,0.013999999999999999,0.016,0.353,3.833,0.0446
2017-06-20,20.5085,34.2382,5.399,0.034,0.013000000000000001,0.33,2.408,0.0544
2017-06-20,20.5706,33.4637,5.461,0.038,0.013999999999999999,0.24100000000000002,3.616,0.0594
2017-06-20,16.4817,34.2596,6.28,0.034,0.006,0.282,2.525,0.0142
2017-06-22,18.1937,34.2353,6.2079999999999975,0.039,0.03,0.555,1.05,0.0252
2017-06-23,20.7187,33.3767,5.494,0.035,0.015,0.315,4.1610000000000005,0.0617
2017-06-23,20.9999,34.4605,5.32,0.022000000000000002,0.021,0.27399999999999997,2.17,0.0623
2017-06-23,20.5904,34.4749,5.352,0.025,0.013000000000000001,0.28300000000000003,3.7030000000000003,0.0532
2017-06-23,21.1978,34.4603,5.322,0.031,0.012,0.314,3.0410000000000004,0.0654
2017-06-23,21.304000000000002,33.3141,5.4239999999999995,0.036000000000000004,0.018000000000000002,0.293,3.984,0.0751
2017-06-23,18.9722,33.8763,6.3870000000000005,0.045,0.017,0.25,4.707,0.032
2017-06-25,17.9251,34.0886,7.306,0.054000000000000006,0.012,0.35200000000000004,0.586,0.023
2017-06-25,22.8486,32.9658,5.187,0.026000000000000002,0.009000000000000001,0.201,3.767,0.1261
2017-06-25,22.4249,33.2256,5.202999999999999,0.033,0.011000000000000001,0.317,2.915,0.1094
2017-06-25,19.336,33.5448,5.638,0.16699999999999998,0.081,2.5540000000000003,8.762,0.0326
2017-08-11,27.1516,31.5827,5.562,0.051,0.069,1.88,2.813,0.3924
2017-08-11,29.2335,31.7045,6.871,0.22,0.063,1.1740000000000002,3.037,0.5702
2017-08-11,29.4307,31.5068,5.03,0.364,0.027999999999999997,0.7829999999999999,1.625,0.6387
2017-08-12,29.1966,31.5241,4.743,0.059000000000000004,0.051,1.199,1.8159999999999998,0.5884
2017-08-12,29.5141,31.8099,4.7139999999999995,0.38,0.022000000000000002,0.8640000000000001,1.6030000000000002,0.6409
2017-08-12,29.1581,31.8112,4.7,0.903,0.026000000000000002,0.731,1.2930000000000001,0.662
2017-08-12,27.269000000000002,32.145,5.187,0.017,0.023,0.905,3.5189999999999997,0.3992
2017-08-12,24.4522,31.6793,5.16,0.251,0.163,1.59,7.971,0.2073
2017-08-12,24.0569,32.7517,5.5020000000000024,0.08199999999999999,0.003,0.8490000000000001,3.405,0.1773
2017-08-12,24.9045,33.2925,5.22,0.114,0.001,0.376,2.074,0.2253
2017-08-13,26.7392,32.4742,4.908,0.127,0.024,0.225,1.006,0.3826
2017-08-13,25.7737,33.3014,4.7780000000000005,0.139,0.021,0.26,2.9339999999999997,0.2837
2017-08-13,25.7438,34.016,5.263,0.14,0.001,0.39299999999999996,0.836,0.267
2017-08-13,26.3761,33.501999999999995,4.834,0.156,0.021,0.25,3.412,0.32
2017-08-13,26.4972,33.3861,4.711,0.138,0.011000000000000001,0.268,3.1519999999999997,0.3328
2017-08-13,26.4917,32.3921,4.768,0.131,0.024,0.263,2.465,0.3604
2017-08-14,24.7796,31.7865,5.246,0.115,0.006999999999999999,0.278,2.219,0.2502
2017-08-14,24.4279,32.3158,5.4110000000000005,0.13699999999999998,0.002,0.354,1.085,0.2211
2017-08-16,23.7697,32.6685,4.987,0.146,0.011000000000000001,0.941,1.7369999999999999,0.1757
2017-08-16,25.4923,32.412,4.771,0.106,0.01,0.32899999999999996,1.285,0.2892
2017-08-16,26.1576,32.7094,4.8210000000000015,0.106,0.011000000000000001,0.312,2.5989999999999998,0.3232
2017-08-16,25.4286,33.8091,4.805,0.076,0.009000000000000001,0.294,2.83,0.2451
2017-08-17,26.1977,33.2291,4.628,0.142,0.045,0.214,3.1519999999999997,0.3163
2017-08-17,23.5394,31.8847,4.829,0.434,0.386,3.6719999999999997,8.531,0.1493
2017-08-17,26.0343,31.7754,5.246,0.578,0.033,0.898,5.211,0.3542
2017-08-17,26.8297,32.8744,4.605,0.161,0.006,0.298,3.302,0.374
2017-08-17,27.9404,31.7818,6.224,0.228,0.038,1.263,1.686,0.4748
2017-08-17,28.2698,31.8026,5.074,0.3,0.033,1.099,1.858,0.5242
2017-08-17,28.0152,31.6043,5.016,0.21100000000000002,0.031,1.031,2.109,0.501
2017-08-17,26.1566,33.2937,4.683,0.047,0.027000000000000003,0.23399999999999999,3.4139999999999997,0.3025
2017-08-18,25.9604,33.7808,4.637,0.047,0.024,0.268,3.0589999999999997,0.2787
2017-08-18,27.5758,31.7516,4.887,0.174,0.019,1.385,2.764,0.4499
2017-08-18,26.4429,31.8363,5.074,0.17600000000000002,0.037000000000000005,0.748,3.2030000000000003,0.3619
2017-08-18,26.6341,31.8338,4.93,0.275,0.019,0.728,2.582,0.3907
2017-08-18,25.651999999999997,33.4297,4.74,0.040999999999999995,0.021,0.23800000000000002,2.778,0.2665
2017-08-18,25.0571,31.8213,5.6339999999999995,0.312,0.057,1.273,7.636,0.2455
2017-08-18,25.3871,32.9278,4.794,0.064,0.02,0.259,3.237,0.2601
2017-08-18,24.4555,32.7141,5.227,0.073,0.002,0.34700000000000003,1.052,0.2123
2017-08-18,23.8987,31.3062,5.392,0.03,0.034,1.4969999999999999,5.524,0.1802
2017-08-19,23.9132,31.8049,5.476,0.257,0.057999999999999996,1.649,7.867000000000001,0.1761
2017-08-19,26.8927,31.0052,4.973,0.387,0.02,0.78,5.518,0.4304
2017-08-19,27.6411,31.7335,5.074,0.365,0.024,1.082,2.311,0.4783
2017-08-19,26.8851,31.4191,5.074,0.613,0.025,1.926,3.216,0.4309
2017-08-19,26.1894,31.4771,5.117,0.28300000000000003,0.036000000000000004,1.985,6.068,0.3312
2017-08-20,28.3539,30.7184,4.757,0.165,0.040999999999999995,1.119,3.9810000000000003,0.5435
2017-08-20,27.7343,30.7623,4.815,0.379,0.049,1.777,5.517,0.4925
2017-08-20,25.840999999999998,31.9837,4.794,0.052000000000000005,0.016,0.256,1.886,0.3184
2017-08-20,24.7893,32.1497,5.1339999999999995,0.091,0.001,0.353,1.508,0.244
2017-08-20,25.8274,33.0158,4.801,0.057,0.008,0.267,3.5069999999999997,0.2856
2017-08-21,26.0466,32.8236,4.728,0.053,0.013000000000000001,0.266,3.4139999999999997,0.3062
2017-08-21,26.146,32.8393,4.761,0.05,0.003,0.361,3.605,0.3104
2017-08-21,26.480999999999998,31.8398,4.7589999999999995,0.053,0.002,0.297,0.823,0.3752
2017-08-21,25.2207,32.1546,5.197,0.11900000000000001,0.001,0.327,1.9609999999999999,0.2714
2017-08-21,25.316999999999997,31.4786,5.577000000000001,0.084,0.003,0.406,1.247,0.2893
2017-08-22,26.0252,31.8367,4.923,0.084,0.01,0.266,2.6510000000000002,0.3337
2017-08-22,26.8088,31.6363,4.829,0.11,0.07,0.713,2.502,0.3962
2017-08-22,27.9063,31.0343,4.886,0.191,0.026000000000000002,1.014,3.7910000000000004,0.5007
2017-08-22,27.0194,31.4702,4.949,0.053,0.004,0.632,1.557,0.4179
2017-08-23,27.6079,31.5597,4.681,0.059000000000000004,0.027000000000000003,0.278,3.069,0.4653
2017-08-23,28.5267,31.0216,4.4860000000000015,0.022000000000000002,0.026000000000000002,0.27699999999999997,3.265,0.5554
2017-08-23,26.1696,31.8671,4.4860000000000015,0.069,0.06,1.63,5.223,0.3167
2017-08-23,27.8366,30.985,4.796,0.077,0.006,0.299,3.557,0.4992
2017-08-23,23.3168,32.2496,5.01,0.09300000000000001,0.069,0.805,3.3569999999999998,0.1551
2017-08-26,27.4372,31.9103,4.686,0.3670000000000001,0.04,0.647,4.167,0.4586
2017-08-26,27.549,31.5923,4.7139999999999995,0.569,0.032,0.5,5.584,0.4916
2017-08-26,29.3796,30.4134,4.5710000000000015,0.023,0.027999999999999997,0.643,2.403,0.6384
2017-08-26,25.4062,31.715,5.5429999999999975,0.021,0.028999999999999998,0.363,3.392,0.277
2017-08-27,27.535,32.1522,4.143,0.03,0.028999999999999998,0.57,4.186,0.436
2017-08-27,27.9038,30.728,4.657,0.03,0.047,0.679,4.029,0.5008
2017-08-28,28.3397,31.0076,4.7139999999999995,0.255,0.043,0.8,3.9930000000000003,0.5477
2017-08-28,29.8014,30.116,4.457,0.057,0.032,0.5489999999999999,2.707,0.6819
2017-08-28,30.1079,30.8118,4.629,0.7829999999999999,0.026000000000000002,1.348,3.0239999999999996,0.7298
2017-08-29,29.6322,29.9528,4.4860000000000015,0.19699999999999998,0.047,0.528,3.1210000000000004,0.6833
2017-09-03,28.94400000000001,31.893,4.513999999999999,0.583,0.08,1.149,2.089,0.607
2017-09-03,26.9375,29.1197,4.657,0.418,0.109,0.8370000000000001,4.252,0.4996
2017-09-03,25.4903,31.1173,4.914,0.287,0.049,0.747,5.523,0.3109
2017-09-03,24.6295,31.0033,5.229,0.23600000000000002,0.031,0.48,4.529,0.2559
2017-09-04,24.7426,31.2023,5.0,0.091,0.027000000000000003,0.625,5.941,0.2437
2017-09-04,25.5581,30.389,4.829,0.024,0.031,0.413,4.54,0.3226
2017-09-04,28.0125,32.5188,4.328,0.079,0.011000000000000001,3.3089999999999997,2.202,0.4349
2017-09-04,26.3055,29.8882,4.771,0.17,0.039,0.37799999999999995,3.928,0.4104
2017-09-04,27.9593,32.7569,4.3069999999999995,0.081,0.004,3.8810000000000002,2.524,0.4141
2017-09-04,28.0559,32.0926,4.376,0.102,0.005,6.246,2.577,0.4062
2017-09-04,28.243000000000002,33.428000000000004,4.213,0.121,0.023,5.8610000000000015,4.0280000000000005,0.3859
2017-09-04,27.7593,33.3787,4.45,0.10800000000000001,0.026000000000000002,5.8229999999999995,4.957,0.3425
2017-09-04,27.4903,32.858000000000004,4.303,0.096,0.07200000000000001,13.93,7.1670000000000025,0.2269
2017-09-04,27.4003,32.0853,4.723,0.094,0.043,5.393,4.533,0.3532
2017-09-04,25.7544,30.1201,4.566,0.055,0.121,3.772,2.379,0.3115
2017-09-04,26.7984,29.9678,4.535,0.049,0.008,1.7990000000000002,2.151,0.4272
2017-09-05,27.1584,29.4401,4.454,0.045,0.012,3.467,1.818,0.4487
2017-09-05,26.8916,30.2202,4.396,0.044000000000000004,0.035,4.988,2.7089999999999996,0.3782
2017-09-05,27.2293,30.5575,4.399,0.042,0.013999999999999999,3.59,2.181,0.419
2017-09-05,26.8524,30.8168,4.468,0.038,0.061,8.729,0.8490000000000001,0.3135
2017-09-05,26.7622,30.7341,4.629,0.012,0.08800000000000001,0.866,3.911,0.4023
2017-09-05,26.4159,31.0002,4.4860000000000015,0.022000000000000002,0.054000000000000006,0.986,4.263999999999999,0.3673
2017-09-05,28.0679,32.5895,4.282,0.036000000000000004,0.047,0.467,2.815,0.474
2017-09-05,25.2182,30.5811,4.829,0.1,0.054000000000000006,0.794,4.133,0.296
2017-09-05,28.7564,33.3866,4.263,0.027000000000000003,0.027999999999999997,5.351,2.7060000000000004,0.4329
2017-09-05,29.2814,33.885,4.277,0.024,0.049,6.077999999999999,2.8089999999999997,0.4492
2017-09-05,29.5066,33.6394,4.311,0.02,0.10300000000000001,5.086,2.403,0.4906
2017-09-05,29.3818,33.8607,4.296,0.013999999999999999,0.07400000000000001,5.143,2.293,0.4735
2017-09-05,28.7939,34.0144,4.2780000000000005,0.053,0.031,4.0310000000000015,2.499,0.4411
2017-09-06,28.9166,33.9831,4.269,0.062,0.03,4.302,2.318,0.4498
2017-09-06,28.4361,32.6506,4.26,0.063,0.015,3.917,2.235,0.4557
2017-09-06,28.4436,32.3234,4.315,0.07,0.004,0.551,2.301,0.5178
2017-09-06,28.3791,31.5914,4.288,0.08199999999999999,0.011000000000000001,2.807,2.6460000000000004,0.4987
2017-09-06,26.7391,29.3138,4.415,0.07200000000000001,0.057999999999999996,4.168,3.011,0.4041
2017-09-06,26.5171,29.0776,4.723,0.078,0.028999999999999998,3.7230000000000003,6.852,0.3795
2017-09-06,25.9011,30.159000000000002,4.923,0.07,0.028999999999999998,3.7289999999999996,4.913,0.31
2017-09-06,26.9524,29.9811,4.614,0.063,0.026000000000000002,3.793,4.481,0.3985
2017-09-06,26.4956,29.5002,4.862,0.063,0.075,4.532,4.258,0.3625
2017-09-06,26.9176,29.8587,5.394,0.114,0.064,3.0010000000000003,3.0189999999999997,0.4126
2017-10-13,18.9664,31.8726,5.136,0.138,0.922,1.75,3.5639999999999996,0.0387
2017-10-13,18.1695,32.1108,5.9060000000000015,0.209,0.10300000000000001,0.888,6.0,0.0307
2017-10-13,18.3897,31.6677,5.649,0.233,0.10300000000000001,1.011,3.637,0.0367
2017-10-13,18.8093,31.7079,5.577999999999999,0.008,0.127,2.441,3.6210000000000004,0.0354
2017-10-13,19.8553,32.080999999999996,4.707,0.098,0.02,0.941,4.448,0.0553
2017-10-14,19.7005,32.0283,5.435,0.11199999999999999,0.022000000000000002,0.9520000000000001,4.088,0.0517
2017-10-14,18.628,32.0709,5.72,0.4370000000000001,0.015,0.654,5.4079999999999995,0.0404
2017-10-14,17.8904,32.2338,5.7920000000000025,0.244,0.012,4.408,7.867000000000001,0.0221
2017-10-14,17.5998,32.292,5.192,0.65,1.005,5.053,15.905,0.0184
2017-10-15,17.4798,32.3002,5.492000000000001,0.435,0.41100000000000003,3.005,9.757,0.0213
2017-10-15,17.5415,32.338,5.763,0.267,0.061,1.183,5.9479999999999995,0.0247
2017-10-15,18.0166,32.3249,5.7920000000000025,0.23399999999999999,0.021,0.937,6.2920000000000025,0.0288
2017-10-15,18.1262,32.2683,5.8629999999999995,0.452,0.075,3.373,6.671,0.0277
2017-10-15,17.7894,32.3122,5.706,0.265,0.031,1.16,7.8260000000000005,0.0261
2017-10-16,18.9637,32.1341,5.706,0.024,0.006999999999999999,1.193,4.689,0.0377
2017-10-16,19.1428,32.1062,5.563,0.253,0.011000000000000001,1.541,5.066,0.0427
2017-10-16,17.1751,32.3444,5.62,0.767,0.20800000000000002,5.154,9.714,0.0193
2017-10-16,17.79,32.2201,5.349,0.7709999999999999,0.392,6.694,12.23,0.0208
2017-10-16,17.052,32.3214,5.492000000000001,0.7340000000000001,0.235,9.48,13.530999999999999,0.0131
2017-10-19,19.3895,32.0822,5.492000000000001,0.319,0.011000000000000001,2.088,4.074,0.0469
2017-10-19,19.769000000000002,32.0672,5.506,0.152,0.013999999999999999,1.097,3.927,0.053
2017-10-19,19.1573,31.8552,5.678,0.467,0.02,2.342,6.71,0.0438
2017-10-19,18.9372,32.3748,5.662999999999999,0.289,0.16399999999999998,2.639,8.59,0.0339
2017-10-19,17.1257,32.5172,5.521,0.8290000000000001,0.182,9.345,14.044,0.0137
2017-10-20,19.6619,31.5841,5.506,0.308,0.017,1.242,6.8610000000000015,0.0537
2017-10-25,20.3309,33.3015,5.0569999999999995,0.247,0.665,2.951,8.45,0.046
2017-10-25,22.2313,33.8442,4.971,0.028999999999999998,0.21899999999999997,1.433,4.849,0.0874
2017-10-25,20.5646,33.1684,5.114,0.147,0.848,3.2739999999999996,7.641,0.0476
2017-10-26,20.8416,33.3394,5.143,0.153,0.64,2.524,7.369,0.0543
2017-10-26,19.5822,32.8443,4.686,0.146,0.349,2.7060000000000004,8.117,0.039
2017-10-26,20.9561,32.793,5.4860000000000015,0.067,0.397,2.957,7.773,0.0562
2017-10-26,20.1977,32.9269,5.6,0.12300000000000001,0.365,1.095,4.692,0.0523
2017-10-26,19.7948,32.404,5.629,0.11800000000000001,0.17,0.57,3.13,0.0523
2017-10-26,20.67,32.1283,5.343,0.0,0.28600000000000003,1.9480000000000002,7.1370000000000005,0.0588
2017-10-26,22.285999999999998,33.8403,5.086,0.016,0.166,1.5090000000000001,5.935,0.0863
2017-10-31,23.4391,34.2142,4.857,0.052000000000000005,0.136,1.264,3.4210000000000003,0.1269
2017-10-31,23.3096,34.1931,5.029,0.023,0.10099999999999999,1.94,3.2689999999999997,0.1166
2017-10-31,23.4436,34.1266,5.2570000000000014,0.021,0.079,1.26,2.5839999999999996,0.1271
2017-10-31,23.4333,34.2845,5.2,0.059000000000000004,0.08900000000000001,0.9159999999999999,3.6289999999999996,0.1266
2017-10-31,23.1117,34.1867,5.086,0.047,0.08800000000000001,1.125,3.864,0.1147
2017-11-01,22.5375,34.1309,4.8,0.047,0.122,1.45,4.397,0.0956
2017-11-01,21.7889,33.7635,5.0,0.11699999999999999,0.309,2.3609999999999998,6.271,0.0729
2017-11-01,18.5624,31.8885,5.686,0.027999999999999997,0.37,3.492,8.537,0.027
2017-11-01,19.2287,31.9829,5.5710000000000015,0.057999999999999996,0.73,3.3680000000000003,7.74,0.0337
2017-11-02,19.2441,32.1783,5.2860000000000005,0.066,0.6,3.1630000000000003,7.391,0.0346
2017-11-02,20.42,33.1445,5.143,0.08199999999999999,0.46299999999999997,2.406,6.8420000000000005,0.0487
2017-11-02,19.7961,32.3902,5.229,0.025,0.721,2.6,7.104,0.041
