Observation Date,Temperature,Salinity,Dissolved Oxygen,Probability
2014-08-17,23.6717,33.3484,5.58,13.3967
2014-08-17,23.5751,33.3534,5.48,13.1876
2014-08-17,23.3645,32.323,5.49,12.7261
2014-08-17,23.0927,32.3111,5.77,11.242
2014-08-17,23.7201,32.3326,5.46,14.2432
2014-08-17,23.4664,32.4613,5.21,13.6005
2014-08-17,24.4096,32.6618,5.0,18.4144
2014-08-17,23.1908,33.2636,5.08,12.4271
2014-08-17,23.2297,33.2845,5.12,12.4988
2014-08-18,23.4538,32.8281,5.16,13.4965
2014-08-18,23.4417,32.8383,5.05,13.6507
2014-08-18,24.5652,32.9239,4.81,19.5954
2014-08-18,24.4146,32.9634,4.97,18.3595
2014-08-18,23.8817,33.1904,5.02,15.4951
2014-08-18,23.1253,33.0536,5.02,12.3587
2014-08-18,24.0815,32.5629,5.04,16.693
2014-08-18,23.3032,32.3072,5.05,13.2913
2014-08-18,23.031999999999996,31.927,5.18,12.1392
2014-08-18,22.5699,31.9904,5.3,10.3017
2014-08-19,23.2792,31.6705,5.33,12.9266
2014-08-19,23.1799,31.881,5.31,12.4937
2014-08-19,23.729,31.9072,5.27,14.8438
2014-08-19,23.6091,32.0969,5.07,14.6362
2014-08-20,23.5923,31.8521,5.06,14.6865
2014-08-20,23.6752,32.5896,5.1,14.6577
2014-08-20,24.534000000000002,32.9909,4.91,19.1354
2014-08-20,24.0694,32.4381,4.96,16.8732
2014-08-20,24.2787,32.4822,5.05,17.7011
2014-08-20,23.2025,30.5572,5.07,13.533
2014-08-20,23.0326,30.4838,4.7714,13.4245
2014-08-20,23.7468,32.2062,4.9143,15.5336
2014-08-22,24.1321,31.7354,4.9714,17.503
2014-08-22,23.905,32.0824,5.4571,15.1754
2014-08-22,24.368000000000002,32.2057,5.0571,18.2888
2014-08-22,24.4172,31.9741,5.0571,18.6696
2014-08-23,26.9943,33.8164,4.6,36.5872
2014-08-23,23.468000000000004,32.0356,5.0286,14.1303
2014-08-23,23.831,32.0008,5.0,15.8366
2014-08-23,23.764,32.1047,4.8857,15.7203
2014-08-23,25.1363,31.903000000000002,4.7429,23.7875
2014-08-23,25.7915,33.463,4.7143,27.2617
2014-08-23,25.2743,33.1487,5.2286,22.5046
2014-08-23,27.1232,33.7359,3.7429,41.0176
2014-08-24,27.6215,33.5402,4.8286,41.196
2014-08-24,26.9706,33.4386,4.6,36.6916
2014-08-24,26.6685,33.1048,4.6857,34.1935
2014-08-27,25.9213,31.7152,4.7714,29.2102
2014-08-27,25.6478,29.9193,4.9143,28.0147
2014-08-27,26.5126,30.4971,5.247999999999998,32.9212
2014-08-27,26.5464,30.4431,5.226,33.3052
2014-08-27,25.2294,30.6354,5.0857,24.1651
2014-08-27,26.4626,30.3689,5.205,32.7811
2014-08-27,26.2122,29.7429,5.435,30.5254
2014-08-27,25.4655,30.0376,5.0286,26.2961
2014-08-27,26.8187,30.3803,5.2570000000000014,35.41
2014-08-27,26.0775,30.089000000000002,5.3770000000000024,29.4751
2014-08-27,25.5373,30.4391,3.9429,30.0782
2014-08-27,26.0033,29.76,5.587999999999999,28.465
2014-08-27,26.3224,29.3369,5.45,31.6035
2014-08-27,25.8761,29.3645,5.523,28.0399
2014-08-28,25.4888,29.7564,5.577000000000001,24.9477
2014-08-28,25.3208,29.8502,5.45,24.1688
2014-08-28,25.8876,28.897,5.35,29.0173
2014-08-28,25.7756,29.2462,5.315,28.0827
2014-08-28,25.8772,29.4676,5.346,28.5566
2014-08-28,25.6079,30.7707,5.23,26.1569
2014-08-28,25.2258,33.1645,5.0857,22.599
2014-08-28,22.4263,31.9392,4.6857,10.7752
2014-09-01,24.8109,29.2298,5.7589999999999995,20.548
2014-09-01,24.6937,29.2147,5.3389999999999995,20.9914
2014-09-01,24.7249,29.4617,5.074,21.7545
2014-09-01,25.3482,29.2617,5.315,25.1259
2014-09-01,25.4768,31.1755,5.3610000000000015,24.6177
2014-09-01,25.5344,30.20300000000001,5.3260000000000005,25.7316
2014-09-01,25.6893,30.2648,5.332999999999998,26.7279
2014-09-01,26.9352,32.4886,5.36,34.3357
2014-09-01,27.1798,32.429,4.838,38.3292
2014-09-01,27.5088,32.6137,4.805,41.0884
2014-09-01,26.9408,32.7417,3.6069999999999998,40.8092
2014-09-01,27.9179,32.2446,4.87,44.6781
2014-09-02,26.9389,31.4906,4.881,36.9191
2014-09-02,26.435,31.56,4.538,34.0583
2014-09-02,26.004,30.0498,5.228,29.4633
2014-09-02,25.7611,30.0984,5.1080000000000005,28.0681
2014-10-11,20.3028,32.1829,5.4498,4.7609
2014-10-11,19.3287,32.5144,6.4239999999999995,2.9063
2014-10-11,20.208,32.2891,5.5204,4.5457
2014-10-11,20.7464,32.0712,5.6475,5.3792
2014-10-11,20.8896,32.0531,5.831,5.4901
2014-10-11,21.2191,32.2172,5.4639,6.4427
2014-10-11,21.0151,32.0739,5.6898,5.8452
2014-10-12,20.7339,32.2199,5.3369,5.5901
2014-10-12,20.8855,32.236,5.2379999999999995,5.9656
2014-10-12,19.5094,32.5079,6.6076,3.005
2014-10-12,19.8121,32.4665,6.1134,3.6048
2014-10-14,20.0228,32.3187,5.5486,4.2474
2014-10-14,18.6773,32.6209,6.537000000000001,2.2735
2014-10-14,19.3502,32.4948,6.3252,2.9754
2014-10-14,19.7801,32.3912,5.831,3.7352
2014-10-14,19.9996,32.2489,6.2687,3.7775
2014-10-14,20.0949,32.1837,5.8875,4.1482
2014-10-15,20.143,32.137,5.5628,4.44
2014-10-15,20.369,32.0815,5.704,4.6969
2014-10-15,20.2717,32.1369,5.9016,4.4009
2014-10-15,19.2782,32.3548,5.3933,3.3741
2014-10-15,19.9447,32.2554,5.1533,4.4063
2014-10-15,19.102,32.6492,5.7463,2.977
2014-10-17,18.8702,33.3802,5.46,2.807
2014-10-17,18.6149,33.4359,5.54,2.5342
2014-10-17,18.4432,33.4628,5.5,2.4016
2014-10-17,17.9893,33.4872,5.64,2.0064
2014-10-17,18.0209,33.4757,5.6,2.0421
2014-10-17,17.9383,33.5171,5.59,1.9849
2014-10-18,20.601999999999997,33.3372,5.24,5.2368
2014-10-18,20.8319,33.7338,5.06,5.7385
2014-10-18,20.8127,33.7105,5.15,5.6285
2014-10-18,20.4281,33.5441,5.15,4.9754
2014-10-18,20.1643,31.3284,5.8169,4.4147
2014-10-18,20.9054,33.6109,5.09,5.8769
2014-10-18,20.2421,32.0759,5.2663,4.8149
2014-10-18,20.3589,33.5374,5.32,4.7367
2014-10-18,20.2779,31.7321,5.6192,4.6675
2014-10-18,20.9772,33.2914,5.25,5.9348
2014-10-18,18.1963,33.5721,5.63,2.1527
2014-10-18,20.6918,31.3728,5.5204,5.508
2014-10-18,21.1087,31.1609,5.591,6.3022
2014-10-18,18.1143,33.4813,5.7,2.0757
2014-10-18,18.0173,33.498000000000005,5.67,2.0156
2014-10-18,18.5498,33.3917,5.53,2.4856
2014-10-18,20.2066,31.4535,5.5204,4.6686
2014-10-18,20.3077,31.6615,5.6475,4.7048
2014-10-19,20.0943,32.5522,5.5063,4.3466
2014-10-19,20.2672,33.3605,5.22,4.6908
2014-10-19,20.3059,33.3454,5.32,4.682
2014-10-19,20.4186,33.3424,5.17,4.9767
2014-10-19,20.3584,33.3764,5.22,4.8344
2014-10-19,20.7831,33.6282,5.17,5.5709
2014-10-19,21.3138,33.7521,5.18,6.6075
2014-10-19,20.1188,33.5062,5.25,4.4202
2014-10-19,20.5308,33.5677,5.23,5.0832
2014-10-19,20.756999999999998,33.7089,5.17,5.5083
2014-10-19,20.5609,33.5644,5.26,5.1117
2014-10-19,20.8256,33.641999999999996,5.19,5.6307
2014-10-19,20.3577,33.571999999999996,5.23,4.7954
2014-10-19,21.3543,33.446999999999996,5.28,6.6604
2014-10-20,21.6837,33.5375,5.04,7.6705
2014-10-20,21.6953,33.6427,5.2,7.493
2014-10-20,22.2733,33.6674,5.07,9.2044
2014-10-20,21.7908,33.5307,5.17,7.7923
2014-10-20,20.9614,33.3183,5.12,6.0163
2014-10-20,20.8836,33.3831,5.19,5.7886
2014-10-21,21.1369,32.541,5.0571,6.5989
2014-10-21,22.4742,33.7859,4.8286,10.1289
2014-10-21,22.201999999999998,33.3248,4.9429,9.2632
2014-10-21,21.9342,33.2203,4.7143,8.8181
2014-10-21,21.6747,32.985,4.8286,8.0306
2014-10-24,21.3406,33.0088,5.0,7.0127
2014-10-24,20.496,32.8695,5.09,5.2503
2014-10-24,20.5161,32.9047,5.11,5.2636
2014-10-24,21.9426,33.674,4.96,8.4074
2014-10-24,21.8926,33.594,4.98,8.2686
2014-10-24,21.5563,33.404,5.09,7.3337
2014-10-24,23.3249,34.0807,4.8857,12.992
2014-10-24,20.0655,33.5291,5.12,4.426
2014-10-24,19.6768,33.5031,5.17,3.8534
2014-10-24,22.0296,33.4096,4.8,8.9265
2014-10-24,19.8538,33.5359,5.16,4.0938
2014-10-24,20.9891,32.7815,4.9143,6.3724
2014-10-24,20.6948,33.5775,5.06,5.5097
2014-10-25,20.6801,32.5852,5.1143,5.6139
2014-10-25,20.831,32.3987,5.1143,5.9386
2014-10-25,19.9171,33.6024,5.08,4.2255
2014-10-25,21.2914,33.0168,4.8857,7.018
2014-10-25,19.6892,33.5039,5.11,3.9057
2014-10-25,21.1739,32.6689,5.0286,6.6815
2014-10-25,21.3336,33.7134,5.12,6.7195
2014-10-25,20.7639,32.5738,4.8571,6.0052
2014-10-25,21.9704,33.623000000000005,4.98,8.4718
2014-10-25,22.2156,33.6885,4.97,9.1631
2014-10-25,23.5057,34.1199,4.7714,13.9355
2014-10-25,21.8683,33.4357,5.06,8.1471
2014-10-25,21.6046,33.2961,5.07,7.4983
2014-10-25,21.0548,33.1575,5.01,6.3423
2014-10-25,21.1176,33.1214,5.0,6.4926
2014-10-25,21.206,33.1052,5.05,6.6381
2014-10-25,23.7958,34.0848,4.9429,14.8722
2014-10-25,21.5368,33.3201,5.09,7.3063
2014-10-25,22.1009,33.8654,4.99,8.7571
2014-10-25,21.9288,33.7013,5.01,8.3012
2014-10-25,21.3851,33.9154,5.09,6.8215
2014-10-25,21.2643,31.7363,5.2571,6.8506
2014-10-26,22.1129,33.6366,5.06,8.7629
2014-10-26,22.1912,33.6361,4.95,9.1331
2014-10-26,21.7645,33.4128,5.04,7.906
2014-10-26,20.9625,33.1046,4.81,6.3512
2014-10-29,20.3737,31.2359,5.1714,5.2468
2014-10-29,20.1653,31.171999999999997,5.3429,4.7751
2014-10-30,20.1978,31.276,5.1143,4.9833
2014-10-30,20.1794,31.1372,4.2571,5.6718
2014-10-30,20.2018,31.4073,5.2571,4.861
2014-10-30,20.3441,31.3446,5.2286,5.1316
2014-10-30,20.1183,31.5585,5.2,4.7448
2014-10-30,19.5834,31.734,5.2,3.9373
2014-11-04,23.5435,34.4274,4.76,13.9922
2014-11-04,23.3188,34.3637,4.79,13.0334
2014-11-04,22.9389,34.3538,4.79,11.5894
2014-11-04,22.5158,34.0531,4.87,10.1189
2014-11-04,22.0903,33.619,4.92,8.8854
2014-11-04,22.1592,33.3812,4.9,9.1785
2014-11-04,19.9618,31.1982,5.26,4.5121
2014-11-04,19.9844,31.1667,5.18,4.6078
2014-11-04,20.4712,31.0669,5.06,5.5438
2014-11-04,20.6835,31.0085,5.06,5.9611
2014-11-04,20.9384,31.2194,5.04,6.4625
2014-11-05,21.0774,31.4685,5.0,6.753
2014-11-05,20.9306,31.3339,4.99,6.4711
2014-11-05,20.8414,31.1141,4.99,6.3272
2014-11-05,20.5564,31.0876,4.9,5.8402
2014-11-05,20.6316,32.3643,5.12,5.5583
2014-11-05,21.026,32.5977,4.95,6.4536
2014-11-05,22.1136,33.6391,4.9,8.973
2014-11-05,22.0698,33.6132,4.88,8.8807
2014-11-05,23.5529,34.4967,4.84,13.8489
2014-11-05,23.8809,34.4954,4.87,15.2283
2014-11-05,23.6223,34.4712,4.89,14.0568
2014-11-08,22.1825,34.1976,4.92,8.9901
2014-11-08,22.2942,34.08,4.9,9.3796
2014-11-08,21.533,33.4344,4.86,7.5254
2014-11-08,21.4649,33.4433,4.86,7.3576
2014-11-08,20.9045,32.7385,5.03,6.097
2014-11-08,20.1586,31.5417,4.99,4.9699
2014-11-08,20.3044,31.3714,4.93,5.2961
2014-11-08,20.5944,31.49,4.92,5.821
2014-11-08,21.0605,31.9364,4.9,6.7168
2014-11-08,21.1533,32.2975,4.87,6.8773
2014-12-07,13.8606,33.9079,5.56,0.4731
2014-12-07,13.8768,33.8629,5.62,0.472
2014-12-07,14.0967,33.8445,5.51,0.5193
2014-12-07,14.1954,33.9231,5.5,0.5371
2014-12-07,15.7641,33.8787,5.15,0.9863
2014-12-07,16.2293,34.0897,5.14,1.1541
2014-12-08,16.2987,33.96,5.11,1.1933
2014-12-08,15.4123,33.9707,5.21,0.861
2014-12-08,15.8857,33.8945,5.16,1.027
2014-12-08,15.7825,33.9345,5.17,0.9877
2014-12-08,15.8009,33.9136,5.18,0.9932
2014-12-08,15.8873,33.9308,5.2,1.0198
2014-12-08,16.767,33.9786,5.05,1.4176
2014-12-08,16.2443,33.9065,5.07,1.1805
2014-12-08,15.915,33.9617,5.13,1.0402
2014-12-08,15.3182,33.8909,5.26,0.8287
2014-12-08,13.9412,33.8606,5.46,0.4954
2014-12-09,11.0337,32.0566,6.6549,0.156
2014-12-09,11.7251,32.5119,6.4355,0.2031
2014-12-09,9.8279,32.3315,6.6257,0.1015
2014-12-09,10.9447,32.0071,6.6549,0.1514
2014-12-09,11.1471,31.8539,6.6842,0.1627
2014-12-09,14.397,33.8178,5.24,0.6033
2014-12-09,14.7521,33.8552,5.3,0.676
2014-12-09,14.948,33.8881,5.21,0.7338
2014-12-09,16.0666,33.9733,5.12,1.0982
2014-12-10,11.8827,32.0098,6.9913,0.1997
2014-12-10,11.7096,32.2529,6.5525,0.2
2014-12-10,16.2493,33.9535,5.12,1.1713
2014-12-10,16.2583,33.9872,5.23,1.1532
2014-12-10,10.959000000000001,32.2853,6.6988,0.1497
2014-12-10,16.8486,34.0748,4.98,1.4701
2014-12-10,15.7235,33.9336,5.2,0.9629
2014-12-10,11.6249,32.6672,6.026,0.2083
2014-12-10,14.9676,33.9393,5.3,0.727
2014-12-10,12.2978,32.7489,6.1137,0.2597
2014-12-10,15.5247,34.0003,5.18,0.899
2014-12-10,10.7942,32.5859,6.6403,0.1411
2014-12-10,14.4332,33.9413,5.56,0.578
2014-12-10,15.684000000000001,34.0046,5.22,0.9444
2014-12-10,16.6445,33.9904,5.08,1.3514
2014-12-10,16.5413,34.0047,5.17,1.2844
2014-12-10,16.8739,34.0585,5.11,1.4535
2014-12-10,17.3571,34.2014,5.02,1.7359
2014-12-10,14.4305,33.8346,5.24,0.6101
2014-12-10,14.7589,33.904,5.15,0.6929
2014-12-11,14.6612,33.8511,5.27,0.658
2014-12-14,9.9235,32.591,6.5818,0.1048
2014-12-14,12.0082,32.8712,6.6403,0.2145
2014-12-14,12.0095,32.8023,6.728,0.2121
2014-12-14,10.9394,32.523,6.6988,0.1475
2014-12-14,11.0269,32.5288,6.7427,0.151
2014-12-14,11.574000000000002,32.5956,6.5233,0.1893
2014-12-15,11.5711,32.7402,6.4794,0.1895
2014-12-15,11.4608,32.8155,6.728,0.1747
2014-12-15,11.5484,32.8802,6.6403,0.1823
2014-12-15,12.3674,32.8578,6.0552,0.2676
2014-12-15,11.535,32.7606,6.5672,0.1844
2014-12-15,12.2237,32.7552,7.3716,0.2065
2014-12-19,11.8666,32.9066,6.2893,0.2157
2014-12-19,11.3973,32.7133,6.2307,0.1857
2014-12-19,11.4938,32.5844,6.4794,0.1854
2014-12-19,13.3614,32.735,5.8651,0.3933
2014-12-19,12.8071,32.7254,6.3331,0.3001
2014-12-19,15.1414,33.561,5.7042,0.7335
2014-12-19,11.4321,32.73,7.1229,0.1627
2014-12-19,14.8034,33.536,6.026,0.6192
2014-12-23,14.6686,34.1149,4.9714,0.6859
2014-12-23,16.628,34.3715,5.1714,1.3074
2014-12-23,13.039000000000001,34.1108,5.35,0.364
2014-12-23,13.1677,34.1119,5.23,0.3883
2014-12-23,14.8818,34.1697,5.11,0.7216
2014-12-23,14.1953,34.0809,5.47,0.5368
2014-12-23,13.876,34.0357,5.59,0.4714
2014-12-23,15.6912,34.2123,5.1143,0.9562
2014-12-23,14.0524,34.0656,5.48,0.51
2014-12-23,13.732000000000001,33.9523,5.2571,0.4741
2014-12-23,13.9562,34.0677,5.51,0.4906
2014-12-23,11.7832,33.5749,5.9429,0.2165
2014-12-23,13.0555,34.0763,5.57,0.3538
2014-12-23,12.6219,34.0471,5.78,0.2939
2014-12-23,15.8259,34.1887,5.0857,1.0077
2014-12-23,13.5003,34.0953,5.57,0.4135
2014-12-24,13.7585,34.1029,5.49,0.4586
2014-12-24,13.8882,34.1343,5.47,0.481
2014-12-24,17.7615,34.5331,5.2571,1.9024
2014-12-24,14.0024,34.0546,5.45,0.5037
2014-12-24,14.5186,34.135,5.41,0.6061
2014-12-24,14.1173,33.8012,5.7714,0.5023
2014-12-24,15.8186,34.1654,5.09,1.0053
2014-12-24,15.5896,34.1435,5.09,0.9285
2014-12-24,15.4576,34.1795,5.08,0.8869
2014-12-24,13.4494,33.8585,5.9143,0.3874
2014-12-24,14.616,34.1526,5.05,0.6641
2014-12-24,14.6521,34.1583,4.91,0.6877
2014-12-24,15.7151,34.1501,5.07,0.9731
2014-12-24,10.7774,33.4679,6.2286,0.1455
2014-12-24,15.2628,34.163000000000004,5.28,0.8028
2014-12-24,14.0474,34.1146,5.47,0.509
2014-12-24,17.4472,34.4232,5.0857,1.7594
2014-12-24,13.8359,34.0464,5.55,0.4676
2014-12-24,18.0548,34.4203,5.3143,2.0947
2014-12-24,15.7806,34.1773,5.11,0.9884
2014-12-24,14.9497,34.1759,4.96,0.7568
2014-12-24,15.1903,34.1839,5.08,0.8075
2014-12-24,14.7803,34.1493,4.99,0.7104
2014-12-26,17.6478,34.4195,5.4286,1.7866
2014-12-26,17.5902,34.4677,5.6571,1.6861
2014-12-27,17.9242,34.5201,5.4857,1.942
2014-12-27,18.1141,34.5239,5.6,2.0366
2014-12-27,17.241,34.2368,5.5143,1.5395
2014-12-27,16.8674,34.3034,5.4286,1.3672
2014-12-27,16.9092,34.3074,5.6286,1.3436
2014-12-27,14.7788,33.4642,5.4286,0.6773
2014-12-27,14.9438,33.5906,5.1143,0.7515
2014-12-27,14.9604,33.7482,5.8286,0.6705
2014-12-28,16.6613,34.3333,5.5714,1.2425
2014-12-28,16.0805,34.1013,5.5714,1.0223
2014-12-28,14.3206,33.8116,5.7429,0.5418
2015-02-03,5.2859,34.0359,6.92,0.0184
2015-02-03,5.3591,34.0299,6.99,0.0186
2015-02-03,6.138,34.1095,6.84,0.0251
2015-02-03,5.9815,34.1124,6.91,0.0234
2015-02-03,6.1724,34.0949,6.26,0.0279
2015-02-03,3.9984,32.0242,7.99,0.0105
2015-02-03,10.6712,34.1874,6.17,0.1381
2015-02-03,5.1399,32.1869,7.72,0.0163
2015-02-03,11.8344,34.1773,5.85,0.2192
2015-02-03,5.7335,32.3835,7.46,0.0208
2015-02-04,6.9816,32.3881,6.88,0.0356
2015-02-04,7.1184,32.3496,7.07,0.0363
2015-02-04,11.7694,34.174,5.94,0.2112
2015-02-04,11.7797,34.1524,5.82,0.2162
2015-02-04,7.5803,32.622,6.84,0.0439
2015-02-04,7.8533,32.7597,6.65,0.0496
2015-02-04,11.7246,34.1609,5.89,0.2096
2015-02-04,6.9358,32.4399,7.2,0.0332
2015-02-04,11.7022,34.146,5.83,0.2101
2015-02-04,5.8954,32.3802,7.27,0.0228
2015-02-04,11.6495,34.1591,5.85,0.2055
2015-02-04,9.4607,34.2055,6.31,0.088
2015-02-04,5.6433,32.1958,7.27,0.021
2015-02-04,9.488999999999999,34.2122,6.24,0.0899
2015-02-04,4.5798,32.1294,7.27,0.0144
2015-02-04,9.2394,34.2149,6.3,0.0815
2015-02-04,8.8657,34.2085,6.4,0.0703
2015-02-04,8.6071,34.2126,6.53,0.0628
2015-02-06,4.9785,32.2244,7.32,0.0164
2015-02-06,6.5341,32.4811,7.75,0.0263
2015-02-06,6.7434,32.4278,7.43,0.0299
2015-02-06,7.8451,32.6908,6.73,0.0489
2015-02-06,8.1687,32.8864,6.87,0.0533
2015-02-06,7.9743,32.8264,5.89,0.0584
2015-02-07,8.3155,32.9476,6.45,0.0599
2015-02-07,8.3852,33.0126,6.95,0.0565
2015-02-07,8.2218,32.8953,7.04,0.0528
2015-02-07,6.8408,32.5998,6.69,0.0347
2015-02-07,5.4792,32.4584,7.41,0.0192
2015-02-07,6.4694,32.6636,6.9,0.0293
2015-02-11,8.0042,34.208,6.5,0.051
2015-02-11,8.1328,34.21,6.49,0.0535
2015-02-11,9.452,34.2018,6.28,0.0882
2015-02-11,10.1091,34.1952,6.2,0.1126
2015-02-11,10.4479,34.1705,6.19,0.1273
2015-02-11,11.3174,34.2107,6.05,0.1767
2015-02-11,11.2265,34.1444,5.98,0.1734
2015-02-11,11.244000000000002,34.1496,5.98,0.1745
2015-02-11,11.3828,34.1539,5.97,0.1835
2015-02-11,10.9946,34.156,6.07,0.1574
2015-02-11,10.886,34.1672,6.1,0.1507
2015-02-11,8.4499,34.0324,6.39,0.0612
2015-02-11,8.567,34.1517,6.44,0.063
2015-02-11,11.3437,34.3514,6.29,0.1707
2015-02-11,9.953,34.2074,6.29,0.105
2015-02-12,10.6956,34.1598,6.09,0.1412
2015-02-12,11.1831,34.1482,5.99,0.1705
2015-02-12,11.3088,34.1484,5.96,0.1791
2015-02-12,11.3009,34.1476,5.96,0.1786
2015-02-12,11.2695,34.1472,5.97,0.1763
2015-02-12,11.1282,34.15,6.02,0.1664
2015-02-12,11.1516,34.1531,6.02,0.1678
2015-02-12,10.8698,34.1649,6.12,0.1494
2015-02-12,10.5638,34.1988,6.29,0.1303
2015-02-12,10.5027,34.1948,6.28,0.1278
2015-02-13,8.6558,32.9569,7.07,0.0611
2015-02-13,8.7576,32.936,6.79,0.0663
2015-02-13,8.613999999999999,32.8509,6.67,0.0645
2015-02-13,10.3573,33.4788,6.7,0.1162
2015-02-13,10.0396,33.4259,6.7,0.1041
2015-02-13,9.222999999999999,33.1814,6.69,0.0788
2015-02-14,9.3155,33.3285,7.04,0.0766
2015-02-14,8.3698,33.103,6.95,0.0561
2015-02-14,9.6841,34.1882,6.31,0.0953
2015-02-14,9.8537,34.1936,6.31,0.1011
2015-02-14,9.9396,34.1923,6.31,0.1043
2015-02-14,10.238999999999999,34.1836,6.23,0.1174
2015-02-14,10.1131,34.1822,6.24,0.1121
2015-02-14,11.3717,34.2745,6.24,0.1743
2015-02-15,10.4619,34.0323,6.25,0.1273
2015-02-15,10.5199,34.0919,6.18,0.1311
2015-02-15,10.8095,34.1574,6.04,0.1482
2015-02-15,10.9031,34.2312,6.21,0.1487
2015-02-15,10.5319,34.2133,6.04,0.1341
2015-02-15,10.9894,34.2393,6.26,0.152
2015-02-15,11.3863,34.2282,6.32,0.1732
2015-02-15,9.7991,34.1816,6.37,0.0983
2015-02-15,10.4076,34.2153,6.21,0.1249
2015-02-15,9.844,34.1972,6.45,0.0985
2015-02-15,9.8943,34.1981,6.45,0.1003
2015-02-15,12.6419,34.3244,6.19,0.2745
2015-02-15,13.1507,34.396,6.08,0.3334
2015-02-15,13.3777,34.4253,6.07,0.3614
2015-02-15,13.0633,34.3543,6.13,0.3211
2015-02-15,12.7963,34.3343,6.09,0.2944
2015-02-15,12.2975,34.3268,6.12,0.2458
2015-02-16,12.69,34.38,6.09,0.2831
2015-02-16,13.8815,34.4593,5.91,0.4422
2015-02-16,12.770999999999999,34.3293,6.05,0.2937
2015-02-16,12.2314,34.2904,6.13,0.2401
2015-02-24,15.4835,34.3096,5.9,0.7814
2015-02-24,14.4495,33.9189,5.87,0.5535
2015-02-24,12.7018,33.2361,7.31,0.2429
2015-02-24,11.5664,32.4509,6.26,0.198
2015-02-24,11.1411,32.2104,6.35,0.1693
2015-02-24,10.3979,31.8871,6.58,0.1269
2015-02-24,9.8458,31.8611,6.49,0.1061
2015-02-24,10.1384,32.068000000000005,6.37,0.1191
2015-02-24,10.432,32.2864,6.38,0.1309
2015-02-25,10.8564,32.573,6.44,0.1491
2015-02-25,9.842,32.2256,6.52,0.1041
2015-02-25,9.2462,31.8646,6.72,0.0827
2015-02-25,9.2103,31.7647,6.55,0.0842
2015-02-25,9.0083,31.7015,6.69,0.0768
2015-02-25,9.5062,31.8589,6.52,0.0936
2015-02-25,11.9715,34.2532,5.91,0.2272
2015-02-25,10.4962,32.1279,6.41,0.1339
2015-02-25,13.2699,34.4042,6.14,0.3442
2015-02-25,11.3471,32.5957,6.19,0.1844
2015-02-25,14.5502,33.984,5.84,0.5749
2015-02-25,12.2509,34.3024,6.26,0.2366
2015-02-25,15.1708,34.2398,5.76,0.7178
2015-02-25,12.9333,34.3922,6.23,0.3015
2015-02-25,16.3707,34.5592,5.31,1.1616
2015-02-25,16.5437,34.6091,5.53,1.1893
2015-02-25,10.8457,34.1821,6.14,0.1476
2015-02-25,16.2742,34.6533,5.45,1.0948
2015-02-26,13.9859,34.4467,5.94,0.4567
2015-02-26,16.2948,34.6615,5.45,1.1024
2015-02-26,15.0823,34.2683,5.9,0.6798
2015-02-26,14.5759,34.0668,5.81,0.5813
2015-02-26,15.6794,34.6882,5.43,0.8909
2015-02-26,12.806,34.2341,6.0,0.3008
2015-02-26,11.7392,34.2537,6.4,0.1935
2015-02-26,10.5172,34.1632,6.46,0.1249
2015-02-27,14.357999999999999,34.4072,5.74,0.5383
2015-02-27,14.7852,34.5245,6.0,0.5975
2015-03-02,13.9107,33.8421,5.81,0.4636
2015-03-02,12.9378,33.2673,6.01,0.325
2015-03-02,11.3506,32.9354,6.29,0.1796
2015-03-02,9.8515,32.1822,6.38,0.107
2015-03-02,8.3869,31.6048,6.86,0.0602
2015-03-02,14.4975,34.4436,6.09,0.5338
2015-03-02,8.3062,31.5396,7.03,0.0571
2015-03-02,8.6478,31.6494,6.74,0.0672
2015-03-02,16.0885,34.7314,5.69,0.9847
2015-03-02,15.8101,34.6931,5.51,0.9206
2015-03-03,15.4078,34.5871,6.09,0.7312
2015-03-03,14.8392,34.3723,5.69,0.6433
2015-03-07,13.1572,33.9531,6.4,0.3222
2015-03-07,12.3603,33.5584,6.03,0.2617
2015-03-08,10.6029,33.0539,6.09,0.1419
2015-03-08,10.2871,33.1081,6.14,0.1257
2015-03-08,10.3946,33.4831,6.29,0.1258
2015-03-08,12.0878,33.8282,6.0,0.2367
2015-03-08,11.8574,33.8291,6.03,0.2172
2015-03-08,11.5732,33.8588,6.03,0.1963
2015-04-04,5.7751,31.9086,7.59,0.0211
2015-04-04,5.9831,32.119,8.14,0.0206
2015-04-04,6.931,32.2773,8.18,0.0284
2015-04-04,7.2177,32.4225,7.53,0.0348
2015-04-05,7.3189,32.4363,7.59,0.0357
2015-04-05,7.9381,32.6833,7.38,0.0455
2015-04-05,8.0962,32.6876,7.35,0.0484
2015-04-05,7.7818,32.4781,7.35,0.0436
2015-04-05,6.9060000000000015,32.158,7.58,0.0312
2015-04-05,6.6081,32.0202,7.36,0.0292
2015-04-05,7.2458,31.9929,8.2,0.032
2015-04-08,6.7646,32.0754,7.99,0.0278
2015-04-08,6.7289,32.3445,7.34,0.0303
2015-04-08,6.8606,32.4159,7.35,0.0316
2015-04-08,7.9086,32.5886,7.12,0.0472
2015-04-08,8.3417,32.8415,7.41,0.052
2015-04-08,8.037,32.7885,7.15,0.0488
2015-04-09,8.2556,32.8184,7.96,0.0462
2015-04-09,8.4247,32.7959,6.91,0.0581
2015-04-09,8.1343,32.6147,7.24,0.05
