Observation Date,Temperature,Temperature_Probability,Salinity,Salinity_Probability,Dissolved Oxygen,Oxygen_Probability,Phosphate Phosphorus,Phosphate_Probability,Nitrous Acid Nitrogen,Nitrous_Probability,Nitric Acid Nitrogen,Nitric_Probability,Silicic Acid Silicon,Silicic_Probability
2014-12-14,12.0095,0.2074,32.8023,0.0001,6.728,0.0034,0.4541,0.0056,0.2834,0.0047,16.7608,0.0017,6.2694,0.0042
2014-12-14,10.9394,0.1548,32.523,0.0001,6.6988,0.0034,0.2033,0.0051,0.1818,0.0047,13.1322,0.0021,7.8894,0.0041
2014-12-14,11.0269,0.1586,32.5288,0.0001,6.7427,0.0034,0.4321,0.0056,0.1086,0.0047,12.0736,0.0023,8.0607,0.0041
2014-12-15,11.4608,0.1789,32.8155,0.0001,6.728,0.0034,0.5452,0.0058,0.2807,0.0047,13.2487,0.0021,7.3429,0.0041
2014-12-15,11.5484,0.1833,32.8802,0.0001,6.6403,0.0034,0.4584,0.0056,0.5258,0.0046,13.4856,0.0021,9.3666,0.004
2014-12-15,12.3674,0.2277,32.8578,0.0001,6.0552,0.0035,0.6706,0.0061,0.1425,0.0047,14.7377,0.0019,7.4992,0.0041
2014-12-15,11.535,0.1826,32.7606,0.0001,6.5672,0.0035,0.5394,0.0058,0.2368,0.0047,12.1518,0.0022,7.1352,0.0041
2014-12-15,12.2237,0.2194,32.7552,0.0001,7.3716,0.0033,0.4552,0.0056,0.10099999999999999,0.0047,6.5095,0.0032,8.3859,0.004
2014-12-19,11.8666,0.1997,32.9066,0.0001,6.2893,0.0035,0.5486,0.0058,0.2067,0.0047,5.2148,0.0034,7.479,0.0041
2014-12-19,11.3973,0.1758,32.7133,0.0001,6.2307,0.0035,0.3254,0.0054,0.2412,0.0047,4.4364,0.0036,7.4034,0.0041
2014-12-19,12.8071,0.2545,32.7254,0.0001,6.3331,0.0035,0.3498,0.0054,0.3702,0.0046,12.1181,0.0022,9.1597,0.004
2014-12-19,15.1414,0.4264,33.561,0.0001,5.7042,0.0036,0.4884,0.0057,0.2347,0.0047,4.289,0.0036,9.5093,0.004
2014-12-19,11.4321,0.1775,32.73,0.0001,7.1229,0.0034,0.6778,0.0061,0.1148,0.0047,6.0186,0.0033,12.1016,0.0038
2014-12-19,14.8034,0.3991,33.536,0.0001,6.026,0.0035,0.4335,0.0056,0.3904,0.0046,5.7357,0.0033,11.0413,0.0038
2014-12-23,14.6686,0.3884,34.1149,0.0001,4.9714,0.0037,0.687,0.0061,0.435,0.0046,9.267000000000001,0.0027,16.415,0.0035
2014-12-23,16.628,0.5497,34.3715,0.0001,5.1714,0.0037,0.425,0.0056,0.5429999999999999,0.0046,5.212999999999999,0.0034,10.006,0.0039
2014-12-23,14.8818,0.4054,34.1697,0.0001,5.11,0.0037,0.5625,0.0059,0.655,0.0045,7.5554,0.003,13.2779,0.0037
2014-12-23,13.876,0.3278,34.0357,0.0001,5.59,0.0036,0.4364,0.0056,0.617,0.0045,5.7624,0.0033,8.4107,0.004
2014-12-23,15.6912,0.4718,34.2123,0.0001,5.1143,0.0037,0.5479999999999999,0.0058,0.41100000000000003,0.0046,6.706,0.0031,13.062000000000001,0.0037
2014-12-23,13.732000000000001,0.3173,33.9523,0.0001,5.2571,0.0037,0.7609999999999999,0.0063,0.41100000000000003,0.0046,9.249,0.0027,20.608,0.0032
2014-12-23,13.9562,0.3337,34.0677,0.0001,5.51,0.0036,0.3527,0.0054,0.3723,0.0046,2.7573,0.004,4.1248,0.0044
2014-12-23,11.7832,0.1953,33.5749,0.0001,5.9429,0.0036,0.758,0.0063,0.341,0.0046,9.109,0.0027,18.274,0.0033
2014-12-23,12.6219,0.243,34.0471,0.0001,5.78,0.0036,0.3333,0.0054,0.375,0.0046,4.5046,0.0036,6.6361,0.0042
2014-12-23,15.8259,0.483,34.1887,0.0001,5.0857,0.0037,0.524,0.0058,0.40700000000000003,0.0046,6.56,0.0032,12.253,0.0038
2014-12-24,13.7585,0.3192,34.1029,0.0001,5.49,0.0036,0.2593,0.0052,0.2219,0.0047,2.9986,0.0039,2.7337,0.0045
2014-12-24,17.7615,0.6404,34.5331,0.0001,5.2571,0.0037,0.287,0.0053,0.5329999999999999,0.0046,3.5980000000000003,0.0038,15.517999999999999,0.0035
2014-12-24,14.0024,0.3371,34.0546,0.0001,5.45,0.0036,0.3961,0.0055,0.5262,0.0046,4.5971,0.0036,7.0292,0.0042
2014-12-24,14.1173,0.3457,33.8012,0.0001,5.7714,0.0036,0.58,0.0059,0.282,0.0047,7.754,0.0029,13.642999999999999,0.0037
2014-12-24,15.8186,0.4824,34.1654,0.0001,5.09,0.0037,0.4486,0.0056,0.6298,0.0045,5.1538,0.0035,8.9398,0.004
2014-12-24,13.4494,0.2972,33.8585,0.0001,5.9143,0.0036,0.6459999999999999,0.0061,0.297,0.0047,8.613999999999999,0.0028,15.777000000000001,0.0035
2014-12-24,15.7151,0.4737,34.1501,0.0001,5.07,0.0037,0.4208,0.0056,0.6473,0.0045,6.1544,0.0032,10.097000000000001,0.0039
2014-12-24,10.7774,0.1479,33.4679,0.0001,6.2286,0.0035,0.7020000000000001,0.0062,0.209,0.0047,9.359,0.0027,17.469,0.0034
2014-12-24,14.0474,0.3405,34.1146,0.0001,5.47,0.0036,0.4424,0.0056,0.5901,0.0046,5.6644,0.0033,9.4467,0.004
2014-12-24,17.4472,0.616,34.4232,0.0001,5.0857,0.0037,0.384,0.0055,0.517,0.0046,4.887,0.0035,9.07,0.004
2014-12-24,18.0548,0.6626,34.4203,0.0001,5.3143,0.0037,0.262,0.0052,0.55,0.0046,3.429,0.0038,7.037999999999999,0.0042
2014-12-24,14.9497,0.4109,34.1759,0.0001,4.96,0.0037,0.6358,0.006,0.3236,0.0046,9.2461,0.0027,15.9195,0.0035
2014-12-24,14.7803,0.3973,34.1493,0.0001,4.99,0.0037,0.6626,0.0061,0.5107,0.0046,9.2196,0.0027,17.3243,0.0034
2014-12-26,17.6478,0.6317,34.4195,0.0001,5.4286,0.0036,0.304,0.0053,0.612,0.0045,3.511,0.0038,7.1560000000000015,0.0041
2014-12-26,17.5902,0.6272,34.4677,0.0001,5.6571,0.0036,0.292,0.0053,0.581,0.0046,3.5269999999999997,0.0038,7.181,0.0041
2014-12-27,17.9242,0.6528,34.5201,0.0001,5.4857,0.0036,0.267,0.0052,0.48100000000000004,0.0046,3.3689999999999998,0.0039,9.529,0.004
2014-12-27,18.1141,0.667,34.5239,0.0001,5.6,0.0036,0.247,0.0052,0.513,0.0046,3.072,0.0039,5.987,0.0042
2014-12-27,17.241,0.5996,34.2368,0.0001,5.5143,0.0036,0.335,0.0054,0.212,0.0047,4.809,0.0035,9.617,0.004
2014-12-27,16.8674,0.5693,34.3034,0.0001,5.4286,0.0036,0.418,0.0056,0.165,0.0047,5.399,0.0034,10.287,0.0039
2014-12-27,16.9092,0.5727,34.3074,0.0001,5.6286,0.0036,0.376,0.0055,0.1,0.0047,4.725,0.0035,9.235,0.004
2014-12-27,14.7788,0.3972,33.4642,0.0001,5.4286,0.0036,0.4320000000000001,0.0056,0.096,0.0047,5.886,0.0033,11.709000000000001,0.0038
2014-12-27,14.9438,0.4104,33.5906,0.0001,5.1143,0.0037,0.489,0.0057,0.10099999999999999,0.0047,6.619,0.0032,12.41,0.0037
2014-12-27,14.9604,0.4117,33.7482,0.0001,5.8286,0.0036,0.508,0.0057,0.171,0.0047,6.71,0.0031,12.347000000000001,0.0037
2014-12-28,16.6613,0.5524,34.3333,0.0001,5.5714,0.0036,0.39,0.0055,0.195,0.0047,5.01,0.0035,9.273,0.004
2014-12-28,16.0805,0.5042,34.1013,0.0001,5.5714,0.0036,0.524,0.0058,0.159,0.0047,7.159,0.0031,12.974,0.0037
2014-12-28,14.3206,0.3612,33.8116,0.0001,5.7429,0.0036,0.5529999999999999,0.0058,0.19399999999999998,0.0047,8.031,0.0029,12.919,0.0037
2015-02-03,5.2859,0.0271,34.0359,0.0001,6.92,0.0034,0.37,0.0055,0.18,0.0047,4.35,0.0036,6.98,0.0042
2015-02-03,6.138,0.0356,34.1095,0.0001,6.84,0.0034,0.44,0.0056,0.23,0.0047,5.84,0.0033,9.93,0.0039
2015-02-03,6.1724,0.036,34.0949,0.0001,6.26,0.0035,0.36,0.0054,0.2,0.0047,4.99,0.0035,7.8,0.0041
2015-02-03,3.9984,0.0178,32.0242,0.0001,7.99,0.0032,0.81,0.0064,0.13,0.0047,14.08,0.002,7.43,0.0041
2015-02-03,5.1399,0.0258,32.1869,0.0001,7.72,0.0033,0.65,0.0061,0.15,0.0047,20.03,0.0014,5.94,0.0042
2015-02-03,11.8344,0.198,34.1773,0.0001,5.85,0.0036,0.43,0.0056,0.06,0.0047,7.5,0.003,11.72,0.0038
2015-02-03,5.7335,0.0313,32.3835,0.0001,7.46,0.0033,0.48,0.0057,0.21,0.0047,10.54,0.0025,10.01,0.0039
2015-02-04,6.9816,0.0467,32.3881,0.0001,6.88,0.0034,0.54,0.0058,0.12,0.0047,12.32,0.0022,7.34,0.0041
2015-02-04,11.7694,0.1945,34.174,0.0001,5.94,0.0036,0.35,0.0054,0.16,0.0047,5.58,0.0034,6.5,0.0042
2015-02-04,7.8533,0.0614,32.7597,0.0001,6.65,0.0034,0.71,0.0062,0.12,0.0047,12.84,0.0021,5.16,0.0043
2015-02-04,11.7246,0.1922,34.1609,0.0001,5.89,0.0036,0.37,0.0055,0.06,0.0047,5.76,0.0033,6.72,0.0042
2015-02-04,6.9358,0.046,32.4399,0.0001,7.2,0.0033,0.49,0.0057,0.19,0.0047,10.49,0.0025,6.19,0.0042
2015-02-04,5.8954,0.0329,32.3802,0.0001,7.27,0.0033,1.07,0.0071,0.15,0.0047,7.47,0.003,9.92,0.0039
2015-02-04,11.6495,0.1884,34.1591,0.0001,5.85,0.0036,0.32,0.0054,0.11,0.0047,4.8,0.0035,5.43,0.0043
2015-02-04,5.6433,0.0304,32.1958,0.0001,7.27,0.0033,0.67,0.0061,0.05,0.0047,11.31,0.0024,6.25,0.0042
2015-02-04,9.488999999999999,0.1015,34.2122,0.0001,6.24,0.0035,0.51,0.0058,0.58,0.0046,7.68,0.003,12.57,0.0037
2015-02-04,4.5798,0.0215,32.1294,0.0001,7.27,0.0033,0.56,0.0059,0.19,0.0047,18.03,0.0016,4.61,0.0043
2015-02-04,8.8657,0.084,34.2085,0.0001,6.4,0.0035,0.44,0.0056,0.35,0.0046,6.49,0.0032,11.13,0.0038
2015-02-06,4.9785,0.0245,32.2244,0.0001,7.32,0.0033,0.46,0.0056,0.14,0.0047,11.35,0.0024,6.82,0.0042
2015-02-06,6.5341,0.0404,32.4811,0.0001,7.75,0.0033,0.58,0.0059,0.15,0.0047,11.68,0.0023,6.36,0.0042
2015-02-06,6.7434,0.0432,32.4278,0.0001,7.43,0.0033,0.41,0.0055,0.09,0.0047,16.76,0.0017,6.27,0.0042
2015-02-06,7.8451,0.0613,32.6908,0.0001,6.73,0.0034,0.7,0.0062,0.45,0.0046,13.13,0.0021,7.89,0.0041
2015-02-06,8.1687,0.0678,32.8864,0.0001,6.87,0.0034,0.97,0.0068,0.13,0.0047,12.07,0.0023,8.06,0.0041
2015-02-07,8.3852,0.0725,33.0126,0.0001,6.95,0.0034,0.8,0.0064,0.29,0.0047,13.25,0.0021,7.34,0.0041
2015-02-07,8.2218,0.0689,32.8953,0.0001,7.04,0.0034,0.54,0.0058,0.13,0.0047,13.49,0.0021,9.37,0.004
2015-02-07,6.8408,0.0446,32.5998,0.0001,6.69,0.0034,0.4,0.0055,0.16,0.0047,14.74,0.0019,7.5,0.0041
2015-02-07,5.4792,0.0288,32.4584,0.0001,7.41,0.0033,0.44,0.0056,0.14,0.0047,12.15,0.0022,7.14,0.0041
2015-02-07,6.4694,0.0396,32.6636,0.0001,6.9,0.0034,0.48,0.0057,0.15,0.0047,6.51,0.0032,8.39,0.004
2015-02-11,8.1328,0.067,34.21,0.0001,6.49,0.0035,0.4,0.0055,0.3,0.0046,7.33,0.003,11.49,0.0038
2015-02-11,10.1091,0.1219,34.1952,0.0001,6.2,0.0035,0.42,0.0056,0.32,0.0046,7.47,0.003,9.34,0.004
2015-02-11,11.3174,0.172,34.2107,0.0001,6.05,0.0035,0.44,0.0056,0.1,0.0047,7.86,0.0029,10.6,0.0039
2015-02-11,11.244000000000002,0.1685,34.1496,0.0001,5.98,0.0036,0.53,0.0058,0.11,0.0047,8.0,0.0029,10.35,0.0039
2015-02-11,10.9946,0.1572,34.156,0.0001,6.07,0.0035,0.45,0.0056,0.1,0.0047,7.92,0.0029,9.13,0.004
2015-02-11,8.4499,0.0739,34.0324,0.0001,6.39,0.0035,0.52,0.0058,0.23,0.0047,7.57,0.003,12.29,0.0038
2015-02-11,9.953,0.1165,34.2074,0.0001,6.29,0.0035,0.35,0.0054,0.29,0.0047,5.89,0.0033,9.2,0.004
2015-02-12,11.1831,0.1657,34.1482,0.0001,5.99,0.0035,0.42,0.0056,0.1,0.0047,6.67,0.0031,8.69,0.004
2015-02-12,11.3009,0.1712,34.1476,0.0001,5.96,0.0036,0.37,0.0055,0.08,0.0047,5.61,0.0034,7.19,0.0041
2015-02-12,11.1282,0.1632,34.15,0.0001,6.02,0.0035,0.39,0.0055,0.09,0.0047,6.99,0.0031,8.78,0.004
2015-02-12,10.8698,0.1518,34.1649,0.0001,6.12,0.0035,0.34,0.0054,0.23,0.0047,6.04,0.0033,7.97,0.0041
2015-02-13,8.6558,0.0788,32.9569,0.0001,7.07,0.0034,0.44,0.0056,0.21,0.0047,5.21,0.0034,7.48,0.0041
2015-02-13,8.7576,0.0813,32.936,0.0001,6.79,0.0034,0.57,0.0059,0.08,0.0047,4.44,0.0036,7.4,0.0041
2015-02-13,10.0396,0.1195,33.4259,0.0001,6.7,0.0034,0.36,0.0054,0.08,0.0047,12.12,0.0022,9.16,0.004
2015-02-13,9.222999999999999,0.0937,33.1814,0.0001,6.69,0.0034,0.89,0.0066,0.1,0.0047,4.29,0.0036,9.51,0.004
2015-02-14,9.3155,0.0963,33.3285,0.0001,7.04,0.0034,0.42,0.0056,0.14,0.0047,6.02,0.0033,12.1,0.0038
2015-02-14,8.3698,0.0721,33.103,0.0001,6.95,0.0034,0.53,0.0058,0.07,0.0047,5.74,0.0033,11.04,0.0038
2015-02-14,9.9396,0.116,34.1923,0.0001,6.31,0.0035,0.38,0.0055,0.22,0.0047,5.59,0.0034,8.43,0.004
2015-02-14,10.1131,0.1221,34.1822,0.0001,6.24,0.0035,0.42,0.0056,0.24,0.0047,5.89,0.0033,9.27,0.004
2015-02-15,10.4619,0.1351,34.0323,0.0001,6.25,0.0035,0.43,0.0056,0.21,0.0047,6.51,0.0032,9.06,0.004
2015-02-15,10.8095,0.1492,34.1574,0.0001,6.04,0.0035,0.39,0.0055,0.09,0.0047,5.52,0.0034,7.0,0.0042
2015-02-15,10.5319,0.1378,34.2133,0.0001,6.04,0.0035,0.38,0.0055,0.2,0.0047,5.76,0.0033,5.47,0.0043
2015-02-15,11.3863,0.1753,34.2282,0.0001,6.32,0.0035,0.35,0.0054,0.32,0.0046,4.51,0.0036,6.08,0.0042
2015-02-15,10.4076,0.133,34.2153,0.0001,6.21,0.0035,0.43,0.0056,0.27,0.0047,5.62,0.0034,8.19,0.0041
2015-02-15,13.3777,0.2922,34.4253,0.0001,6.07,0.0035,0.16,0.005,0.43,0.0046,3.62,0.0038,4.63,0.0043
2015-02-15,12.7963,0.2538,34.3343,0.0001,6.09,0.0035,0.28,0.0053,0.37,0.0046,4.49,0.0036,6.01,0.0042
2015-02-16,13.8815,0.3282,34.4593,0.0001,5.91,0.0036,0.2,0.0051,0.51,0.0046,3.96,0.0037,5.72,0.0043
2015-02-16,12.2314,0.2198,34.2904,0.0001,6.13,0.0035,0.26,0.0052,0.33,0.0046,4.02,0.0037,5.57,0.0043
2015-02-24,15.4835,0.4545,34.3096,0.0001,5.9,0.0036,0.12,0.005,0.17,0.0047,4.46,0.0036,4.5,0.0044
2015-02-24,14.4495,0.3712,33.9189,0.0001,5.87,0.0036,0.26,0.0052,0.16,0.0047,6.43,0.0032,8.65,0.004
2015-02-24,12.7018,0.2479,33.2361,0.0001,7.31,0.0033,0.35,0.0054,0.14,0.0047,8.85,0.0028,11.07,0.0038
2015-02-24,11.5664,0.1842,32.4509,0.0001,6.26,0.0035,0.36,0.0054,0.08,0.0047,6.05,0.0033,8.68,0.004
2015-02-24,11.1411,0.1638,32.2104,0.0001,6.35,0.0035,0.35,0.0054,0.11,0.0047,12.59,0.0022,10.74,0.0039
2015-02-24,10.3979,0.1326,31.8871,0.0001,6.58,0.0034,0.44,0.0056,0.07,0.0047,7.49,0.003,11.69,0.0038
2015-02-24,9.8458,0.1128,31.8611,0.0001,6.49,0.0035,0.4,0.0055,0.06,0.0047,7.18,0.003,9.85,0.0039
2015-02-24,10.1384,0.123,32.068000000000005,0.0001,6.37,0.0035,2.13,0.0106,0.09,0.0047,12.46,0.0022,12.82,0.0037
2015-02-24,10.432,0.1339,32.2864,0.0001,6.38,0.0035,0.5,0.0057,0.06,0.0047,7.93,0.0029,10.48,0.0039
2015-02-25,10.8564,0.1512,32.573,0.0001,6.44,0.0035,0.34,0.0054,0.07,0.0047,5.82,0.0033,7.24,0.0041
2015-02-25,9.842,0.1127,32.2256,0.0001,6.52,0.0035,0.54,0.0058,0.07,0.0047,11.92,0.0023,14.31,0.0036
2015-02-25,9.2462,0.0943,31.8646,0.0001,6.72,0.0034,0.35,0.0054,0.05,0.0047,5.87,0.0033,7.16,0.0041
2015-02-25,9.2103,0.0933,31.7647,0.0001,6.55,0.0035,0.45,0.0056,0.04,0.0047,8.54,0.0028,11.56,0.0038
2015-02-25,9.0083,0.0877,31.7015,0.0001,6.69,0.0034,0.37,0.0055,0.07,0.0047,6.58,0.0032,8.52,0.004
2015-02-25,9.5062,0.102,31.8589,0.0001,6.52,0.0035,0.33,0.0054,0.06,0.0047,5.35,0.0034,7.82,0.0041
2015-02-25,11.9715,0.2053,34.2532,0.0001,5.91,0.0036,0.35,0.0054,0.37,0.0046,4.01,0.0037,5.73,0.0043
2015-02-25,10.4962,0.1364,32.1279,0.0001,6.41,0.0035,0.37,0.0055,0.06,0.0047,6.31,0.0032,9.18,0.004
2015-02-25,13.2699,0.2849,34.4042,0.0001,6.14,0.0035,0.29,0.0053,0.34,0.0046,3.86,0.0037,5.77,0.0043
2015-02-25,11.3471,0.1734,32.5957,0.0001,6.19,0.0035,0.54,0.0058,0.08,0.0047,9.3,0.0027,14.71,0.0036
2015-02-25,14.5502,0.3791,33.984,0.0001,5.84,0.0036,0.36,0.0054,0.12,0.0047,6.87,0.0031,9.56,0.004
2015-02-25,12.2509,0.2209,34.3024,0.0001,6.26,0.0035,0.33,0.0054,0.33,0.0046,4.03,0.0037,7.35,0.0041
2015-02-25,15.1708,0.4288,34.2398,0.0001,5.76,0.0036,0.27,0.0053,0.09,0.0047,4.41,0.0036,6.7,0.0042
2015-02-25,12.9333,0.2626,34.3922,0.0001,6.23,0.0035,0.25,0.0052,0.36,0.0046,3.35,0.0039,5.44,0.0043
2015-02-25,16.3707,0.5283,34.5592,0.0001,5.31,0.0037,0.16,0.005,0.26,0.0047,3.35,0.0039,4.68,0.0043
2015-02-25,16.5437,0.5427,34.6091,0.0001,5.53,0.0036,0.17,0.0051,0.25,0.0047,3.6,0.0038,4.8,0.0043
2015-02-25,10.8457,0.1507,34.1821,0.0001,6.14,0.0035,0.35,0.0054,0.41,0.0046,5.02,0.0035,8.36,0.004
2015-02-25,16.2742,0.5203,34.6533,0.0001,5.45,0.0036,0.12,0.005,0.14,0.0047,2.23,0.0041,2.67,0.0045
2015-02-26,13.9859,0.3359,34.4467,0.0001,5.94,0.0036,0.26,0.0052,0.32,0.0046,4.03,0.0037,5.97,0.0042
2015-02-26,16.2948,0.522,34.6615,0.0001,5.45,0.0036,0.27,0.0053,0.3,0.0046,4.62,0.0036,6.84,0.0042
2015-02-26,15.0823,0.4216,34.2683,0.0001,5.9,0.0036,0.41,0.0055,0.15,0.0047,6.44,0.0032,9.1,0.004
2015-02-26,14.5759,0.3811,34.0668,0.0001,5.81,0.0036,0.33,0.0054,0.09,0.0047,6.43,0.0032,8.37,0.004
2015-02-26,15.6794,0.4708,34.6882,0.0001,5.43,0.0036,0.26,0.0052,0.44,0.0046,3.4,0.0039,5.44,0.0043
2015-02-26,12.806,0.2544,34.2341,0.0001,6.0,0.0035,0.42,0.0056,0.21,0.0047,5.92,0.0033,9.84,0.0039
2015-02-26,11.7392,0.193,34.2537,0.0001,6.4,0.0035,0.34,0.0054,0.27,0.0047,4.71,0.0036,8.53,0.004
2015-02-26,10.5172,0.1373,34.1632,0.0001,6.46,0.0035,0.43,0.0056,0.27,0.0047,5.62,0.0034,11.53,0.0038
2015-02-27,14.357999999999999,0.3641,34.4072,0.0001,5.74,0.0036,0.34,0.0054,0.32,0.0046,4.87,0.0035,7.47,0.0041
2015-02-27,14.7852,0.3977,34.5245,0.0001,6.0,0.0035,0.32,0.0054,0.32,0.0046,4.47,0.0036,7.17,0.0041
2015-03-02,13.9107,0.3303,33.8421,0.0001,5.81,0.0036,0.39,0.0055,0.08,0.0047,6.4,0.0032,9.42,0.004
2015-03-02,12.9378,0.2629,33.2673,0.0001,6.01,0.0035,0.28,0.0053,0.06,0.0047,3.19,0.0039,3.82,0.0044
2015-03-02,11.3506,0.1736,32.9354,0.0001,6.29,0.0035,0.42,0.0056,0.12,0.0047,7.93,0.0029,12.36,0.0037
2015-03-02,9.8515,0.113,32.1822,0.0001,6.38,0.0035,0.4,0.0055,0.12,0.0047,7.71,0.003,11.95,0.0038
2015-03-02,8.3869,0.0725,31.6048,0.0001,6.86,0.0034,0.31,0.0053,0.18,0.0047,10.81,0.0024,8.95,0.004
2015-03-02,14.4975,0.3749,34.4436,0.0001,6.09,0.0035,0.34,0.0054,0.35,0.0046,5.06,0.0035,8.58,0.004
2015-03-02,8.3062,0.0707,31.5396,0.0001,7.03,0.0034,0.33,0.0054,0.06,0.0047,5.82,0.0033,7.19,0.0041
2015-03-02,8.6478,0.0786,31.6494,0.0001,6.74,0.0034,0.37,0.0055,0.07,0.0047,7.58,0.003,9.69,0.0039
2015-03-02,16.0885,0.5048,34.7314,0.0001,5.69,0.0036,0.27,0.0053,0.57,0.0046,3.73,0.0038,6.38,0.0042
2015-03-02,15.8101,0.4816,34.6931,0.0001,5.51,0.0036,0.29,0.0053,0.59,0.0046,4.01,0.0037,6.13,0.0042
2015-03-03,15.4078,0.4483,34.5871,0.0001,6.09,0.0035,0.32,0.0054,0.29,0.0047,5.48,0.0034,9.69,0.0039
2015-03-03,14.8392,0.402,34.3723,0.0001,5.69,0.0036,0.35,0.0054,0.13,0.0047,6.28,0.0032,8.86,0.004
2015-03-07,13.1572,0.2773,33.9531,0.0001,6.4,0.0035,0.43,0.0056,0.11,0.0047,7.66,0.003,11.62,0.0038
2015-03-07,12.3603,0.2273,33.5584,0.0001,6.03,0.0035,0.45,0.0056,0.08,0.0047,8.08,0.0029,12.0,0.0038
2015-03-08,10.6029,0.1407,33.0539,0.0001,6.09,0.0035,0.44,0.0056,0.15,0.0047,9.41,0.0027,12.25,0.0038
2015-03-08,10.2871,0.1284,33.1081,0.0001,6.14,0.0035,0.42,0.0056,0.14,0.0047,6.71,0.0031,13.31,0.0037
2015-03-08,10.3946,0.1325,33.4831,0.0001,6.29,0.0035,0.47,0.0057,0.12,0.0047,7.13,0.0031,12.3,0.0038
2015-03-08,12.0878,0.2117,33.8282,0.0001,6.0,0.0035,0.46,0.0056,0.09,0.0047,6.84,0.0031,12.11,0.0038
2015-03-08,11.8574,0.1992,33.8291,0.0001,6.03,0.0035,0.45,0.0056,0.1,0.0047,6.86,0.0031,11.4,0.0038
2015-03-08,11.5732,0.1845,33.8588,0.0001,6.03,0.0035,0.3,0.0053,0.09,0.0047,8.23,0.0029,3.33,0.0045
2015-04-04,5.7751,0.0317,31.9086,0.0001,7.59,0.0033,0.45,0.0056,0.11,0.0047,18.99,0.0015,5.81,0.0042
2015-04-04,5.9831,0.0339,32.119,0.0001,8.14,0.0032,0.35,0.0054,0.19,0.0047,8.87,0.0027,3.76,0.0044
2015-04-04,6.931,0.0459,32.2773,0.0001,8.18,0.0032,0.29,0.0053,0.11,0.0047,9.02,0.0027,3.78,0.0044
2015-04-04,7.2177,0.0503,32.4225,0.0001,7.53,0.0033,0.41,0.0055,0.05,0.0047,12.07,0.0023,5.61,0.0043
2015-04-05,8.0962,0.0663,32.6876,0.0001,7.35,0.0033,0.32,0.0054,0.16,0.0047,10.45,0.0025,11.52,0.0038
2015-04-05,7.7818,0.0601,32.4781,0.0001,7.35,0.0033,0.35,0.0054,0.15,0.0047,15.13,0.0019,7.88,0.0041
2015-04-05,6.9060000000000015,0.0455,32.158,0.0001,7.58,0.0033,0.6,0.0059,0.25,0.0047,16.92,0.0017,6.11,0.0042
2015-04-05,6.6081,0.0414,32.0202,0.0001,7.36,0.0033,0.57,0.0059,0.02,0.0047,15.41,0.0018,4.69,0.0043
2015-04-05,7.2458,0.0507,31.9929,0.0001,8.2,0.0032,0.37,0.0055,0.16,0.0047,10.97,0.0024,3.46,0.0044
2015-04-08,6.7646,0.0435,32.0754,0.0001,7.99,0.0032,1.14,0.0073,0.18,0.0047,24.01,0.0011,4.38,0.0044
2015-04-08,6.7289,0.043,32.3445,0.0001,7.34,0.0033,0.31,0.0053,0.11,0.0047,10.72,0.0025,2.79,0.0045
2015-04-08,6.8606,0.0449,32.4159,0.0001,7.35,0.0033,0.48,0.0057,0.09,0.0047,11.63,0.0023,7.4,0.0041
2015-04-08,7.9086,0.0625,32.5886,0.0001,7.12,0.0034,0.67,0.0061,0.12,0.0047,13.91,0.002,10.41,0.0039
2015-04-08,8.3417,0.0715,32.8415,0.0001,7.41,0.0033,0.58,0.0059,0.12,0.0047,18.55,0.0015,8.31,0.0041
2015-04-09,8.4247,0.0734,32.7959,0.0001,6.91,0.0034,0.52,0.0058,0.08,0.0047,13.34,0.0021,6.66,0.0042
2015-04-09,8.1343,0.0671,32.6147,0.0001,7.24,0.0033,0.29,0.0053,0.06,0.0047,15.2,0.0019,7.12,0.0041
2015-04-09,7.2034,0.0501,32.4837,0.0001,7.26,0.0033,0.4,0.0055,0.07,0.0047,10.91,0.0024,1.25,0.0046
2015-04-09,7.5627,0.0561,32.1476,0.0001,6.94,0.0034,1.07,0.0071,0.12,0.0047,21.75,0.0012,14.09,0.0036
2015-04-09,9.266,0.0949,33.0822,0.0001,6.81,0.0034,0.51,0.0058,0.07,0.0047,16.05,0.0018,6.74,0.0042
2015-04-10,6.433,0.0392,33.7833,0.0001,7.19,0.0033,0.14,0.005,0.12,0.0047,2.54,0.0041,4.38,0.0044
2015-04-10,6.436,0.0392,34.016999999999996,0.0001,6.65,0.0034,0.18,0.0051,0.14,0.0047,2.57,0.0041,8.72,0.004
2015-04-10,8.432,0.0735,32.7149,0.0001,7.07,0.0034,0.6,0.0059,0.11,0.0047,10.1,0.0025,6.29,0.0042
2015-04-10,6.9937,0.0468,34.0795,0.0001,6.68,0.0034,0.21,0.0051,0.01,0.0047,3.2,0.0039,8.06,0.0041
2015-04-10,9.2336,0.094,32.8521,0.0001,6.97,0.0034,0.48,0.0057,0.24,0.0047,8.14,0.0029,6.79,0.0042
2015-04-10,9.1334,0.0911,34.1715,0.0001,5.96,0.0036,0.28,0.0053,0.18,0.0047,4.64,0.0036,8.58,0.004
2015-04-10,11.4766,0.1797,34.2858,0.0001,5.7,0.0036,0.26,0.0052,0.29,0.0047,3.2,0.0039,6.14,0.0042
