Observation Date,Phosphate Phosphorus,Nitrous Acid Nitrogen,Nitric Acid Nitrogen,Silicic Acid Silicon,Probability
2016-05-25,0.0209,0.0662,0.3308,5.3079,0.1602
2016-05-25,0.0224,0.0608,0.4333,4.2909,0.1732
2016-05-25,0.0155,0.0505,0.3427,5.9352,0.154
2016-05-25,0.0146,0.0948,0.3303,4.6689,0.1639
2016-05-25,0.0188,0.0637,0.4556,6.9164,0.1372
2016-05-25,0.017,0.059000000000000004,0.3279,6.0135,0.1519
2016-05-25,0.0102,0.0329,0.4146,8.1102,0.1284
2016-05-25,0.0062,0.0244,0.4177,6.9125,0.1439
2016-05-25,0.0073,0.0325,0.3081,10.3529,0.1066
2016-05-25,0.0086,0.0492,0.5413,10.525,0.0994
2016-05-26,0.0098,0.0522,0.344,8.6574,0.1209
2016-05-26,0.0092,0.0435,0.5662,5.7564,0.1525
2016-05-26,0.0205,0.1835,0.879,9.2026,0.0914
2016-06-08,0.4868,0.2558,3.883,2.1744,0.1097
2016-06-08,0.0518,0.0512,0.1398,0.4938,0.2479
2016-06-08,0.1289,0.0856,0.619,0.3395,0.2306
2016-06-08,0.0416,0.0615,0.7628,0.7766,0.2213
2016-06-08,0.1284,0.0365,0.848,0.7546,0.2275
2016-06-09,0.2372,0.0631,0.7093,0.4201,0.235
2016-06-09,0.046,0.0806,0.6115,1.2435,0.2135
2016-06-09,0.0304,0.0383,0.3638,1.9345,0.2173
2016-06-09,0.17800000000000002,0.1217,2.1719999999999997,4.0154,0.1327
2016-06-10,0.1411,0.0687,0.4705,3.2925,0.1889
2016-06-10,0.2341,0.0454,0.7962,4.2275,0.1736
2016-06-10,0.0534,0.0488,1.0793,3.6082,0.1707
2016-06-10,0.0761,0.0373,0.958,1.3352,0.2125
2016-06-10,0.2579,0.0492,0.5515,0.5884,0.2406
2016-06-11,0.10099999999999999,0.0357,0.4564,0.7337,0.2389
2016-06-11,0.073,0.1195,0.8474,3.8362,0.1607
2016-06-11,0.0671,0.0237,0.1964,0.7278,0.2488
2016-06-11,0.7372,0.1069,2.6802,4.2204,0.1341
2016-06-11,0.7072,0.1849,2.8653,3.5684,0.1261
2016-06-13,0.065,0.0727,1.679,1.6966,0.1802
2016-06-13,0.18100000000000002,0.0566,0.4915,0.9179,0.2322
2016-06-13,0.0218,0.0299,0.7715,2.1814,0.2034
2016-06-13,0.28800000000000003,0.1131,1.4663,4.9831,0.1386
2016-06-13,0.0343,0.1473,3.7416,5.5965,0.0864
2016-06-14,0.1917,0.0944,0.9278,2.5807,0.1846
2016-06-17,0.1835,0.0024,0.5989,4.3552,0.1833
2016-06-17,0.076,0.055999999999999994,0.46399999999999997,7.77,0.1293
2016-06-17,0.41200000000000003,0.162,6.409,11.027000000000001,0.0352
2016-06-17,0.1797,0.0019,0.1661,4.5504,0.1913
2016-06-17,0.063,0.049,0.188,5.8729999999999976,0.1596
2016-06-17,0.2189,0.006999999999999999,0.3772,7.4602,0.1452
2016-06-17,0.021,0.076,0.247,5.275,0.1608
2016-06-17,0.061,0.032,0.044000000000000004,9.957,0.116
2016-06-17,0.2258,0.0035,0.4869,9.4743,0.1202
2016-06-17,0.061,0.081,0.129,7.521,0.1346
2016-06-18,0.028999999999999998,0.042,0.047,5.285,0.1716
2016-06-18,0.0924,0.0071,0.4572,5.1947,0.1711
2016-06-18,0.031,0.024,0.053,4.69,0.1837
2016-06-18,0.1082,0.0044,0.3768,8.0849,0.1356
2016-06-18,0.03,0.034,0.17600000000000002,5.119,0.1724
2016-06-18,0.1056,0.0244,0.6231,7.2903,0.1372
2016-06-18,0.039,0.023,0.132,6.852,0.1516
2016-06-18,0.046,0.027000000000000003,0.068,6.0760000000000005,0.163
2016-06-18,0.1155,0.0005,0.3643,10.297,0.1121
2016-06-18,0.006999999999999999,0.025,0.331,5.937,0.1584
2016-06-18,0.0952,0.0008,0.3608,4.8061,0.1804
2016-06-18,0.012,0.02,0.071,5.476,0.1718
2016-06-20,0.0914,0.0099,0.6127,4.2362,0.181
2016-06-20,0.0932,0.0009,0.1408,4.181,0.1957
2016-06-20,0.0936,0.0108,0.5657,7.7152,0.135
2016-06-20,0.1037,0.0009,0.7723,5.5639,0.16
2016-06-20,0.1008,0.0006,0.8114,6.985,0.1407
2016-06-20,0.1077,0.0006,0.3364,4.404,0.1876
2016-06-21,0.1033,0.0006,0.3666,5.5842,0.1691
2016-06-21,0.1083,0.0006,0.3305,4.5776,0.185
2016-06-21,0.0969,0.0006,0.3784,7.9951,0.137
2016-06-21,0.046,0.213,1.439,4.968999999999999,0.12
2016-06-21,0.025,0.061,0.275,3.556,0.1882
2016-06-21,0.063,0.042,0.10400000000000001,3.978,0.1908
2016-06-21,0.059000000000000004,0.083,0.092,5.176,0.1654
2016-06-21,0.301,0.17,4.877,8.198,0.0575
2016-06-23,0.1011,0.0069,0.2643,7.1229999999999976,0.1493
2016-06-23,0.1002,0.0006,0.3943,6.0681,0.1616
2016-06-23,0.0649,0.0006,0.3417,4.6648,0.1823
2016-06-23,0.0814,0.0006,0.2586,3.9117,0.1966
2016-06-24,0.0735,0.0006,0.3232,5.0876,0.1766
2016-06-24,0.0875,0.0006,0.5679,4.623,0.1779
2016-06-24,0.0863,0.0192,0.6209,7.1009,0.1399
2016-06-26,0.05,0.053,0.736,6.642,0.1372
2016-06-26,0.1431,0.0074,0.3276,7.2053,0.1478
2016-06-26,0.06,0.073,1.0,5.968,0.1373
2016-06-26,0.1917,0.0006,0.4649,5.8055,0.1658
2016-06-26,0.065,0.038,0.488,12.195,0.0878
2016-06-26,0.2997,0.0006,0.4041,8.9041,0.1299
2016-06-26,0.305,0.0095,0.6579,10.9061,0.1035
2016-06-27,0.085,0.049,0.589,9.763,0.1071
2016-06-27,0.084,0.049,0.225,9.264,0.1183
2016-06-27,0.013000000000000001,0.033,0.205,10.218,0.1096
2016-06-27,0.038,0.040999999999999995,0.4370000000000001,6.8370000000000015,0.1425
2016-06-27,0.019,0.027999999999999997,0.28,6.239,0.1552
2016-06-27,0.083,0.05,0.501,7.379,0.1342
2016-08-04,0.0754,0.001,0.6669,4.1729,0.1819
2016-08-05,0.0169,0.0022,0.8876,3.3561,0.187
2016-08-05,0.0139,0.001,0.3915,2.786,0.2096
2016-08-05,0.0126,0.001,0.2838,3.7555,0.1965
2016-08-05,0.5547,1.0857,4.4656,6.0887,0.0254
2016-08-05,0.0613,0.0226,0.5632,2.3569,0.2088
2016-08-05,0.0096,0.0433,0.3134,6.2834,0.1511
2016-08-05,0.0301,0.0272,0.5245,1.1479,0.229
2016-08-05,0.2649,0.0282,0.6267,1.0248,0.2354
2016-08-05,0.0074,0.0371,0.35200000000000004,5.6353,0.1599
2016-08-05,0.027000000000000003,0.0235,0.5202,3.6004,0.1887
2016-08-05,0.0777,0.061,1.075,1.1423,0.2074
2016-08-06,0.5892,0.0402,0.6501,1.0094,0.2425
2016-08-06,0.331,0.0338,0.5326,0.797,0.2433
2016-08-06,0.0153,0.001,0.3621,3.6674,0.1959
2016-08-06,0.0168,0.0233,0.9055,3.5191,0.18
2016-08-06,0.9833,0.1672,0.8594,10.7208,0.0947
2016-08-06,0.0091,0.001,0.2963,2.8352,0.2113
2016-08-06,0.0043,0.001,0.3949,2.6879,0.2109
2016-08-07,0.27399999999999997,0.0424,0.8527,18.5236,0.0468
2016-08-07,0.4851,0.0482,0.7035,5.7618,0.1597
2016-08-07,0.0214,0.0338,0.8927,3.1571,0.1839
2016-08-07,0.4373,0.0147,0.5842,3.3716,0.2038
2016-08-07,0.1749,0.0174,0.3144,0.7567,0.2496
2016-08-08,0.0215,0.0416,0.7958,3.0571,0.1864
2016-08-08,0.4511,0.0209,0.4989,4.2165,0.1916
2016-08-08,0.0742,0.0382,0.785,7.687,0.1268
2016-08-08,0.2826,0.1178,0.8493,7.4685,0.1209
2016-08-08,0.0134,0.001,0.4819,3.0895,0.2021
2016-08-08,0.0347,0.001,0.2045,3.0027,0.2117
2016-08-08,0.0852,0.0359,0.6316,6.0206,0.1507
2016-08-08,0.0025,0.001,0.3115,6.7346,0.1521
2016-08-08,0.0031,0.001,0.4358,6.7788,0.1489
2016-08-09,0.0037,0.001,0.4355,5.7102,0.1632
2016-08-09,0.0177,0.001,0.6079,3.7967,0.1876
2016-08-09,0.0292,0.0711,0.1505,4.9334,0.1689
2016-08-10,0.0327,0.001,0.3513,5.0494,0.1754
2016-08-10,0.1221,0.0281,0.9063,5.8071,0.1497
2016-08-10,0.1045,0.0164,0.8146,4.812,0.1668
2016-08-10,0.0213,0.001,0.2809,3.3792,0.2029
2016-08-10,0.0185,0.001,0.2464,8.6286,0.1304
2016-08-10,0.2013,0.0322,0.4424,2.5974,0.2102
2016-08-10,0.1191,0.0253,0.3657,2.4311,0.2142
2016-08-10,0.0946,0.0177,0.355,1.9469,0.2239
2016-08-10,0.0687,0.001,0.2472,3.2319,0.2077
2016-08-11,0.2964,0.0181,0.2797,1.0463,0.249
2016-08-11,0.0163,0.001,0.541,3.2866,0.1974
2016-08-12,0.001,0.001,0.33299999999999996,2.6916,0.2124
2016-08-12,0.001,0.001,0.3102,9.6365,0.1178
2016-08-12,0.001,0.001,0.2451,7.85,0.1393
2016-08-12,0.001,0.001,0.2678,6.4728,0.1565
2016-08-13,0.0038,0.001,0.3312,5.6349,0.1667
2016-08-13,0.0793,0.0106,0.4874,9.781,0.1134
2016-08-13,0.0443,0.0607,1.187,7.159,0.1216
2016-08-13,0.001,0.0009,0.1688,8.1756,0.1369
2016-08-13,0.0538,0.0632,0.317,6.4670000000000005,0.1464
2016-08-13,0.001,0.0071,0.4662,3.1819,0.1994
2016-08-13,0.0422,0.068,0.226,5.867000000000001,0.1551
2016-08-13,0.0371,0.0737,0.13699999999999998,4.854,0.1701
2016-08-13,0.1553,0.0263,0.201,6.272,0.16
2016-08-13,0.0842,0.0505,0.239,6.314,0.1528
2016-08-14,0.0523,0.0642,0.387,8.309,0.123
2016-08-14,0.0378,0.0438,0.135,6.881,0.1477
2016-08-14,0.0429,0.0142,0.0171,7.185,0.1513
2016-08-14,0.0436,0.0228,0.1745,6.676,0.1531
2016-08-14,0.0501,0.0995,0.56,6.727,0.1327
2016-08-14,0.0422,0.0556,0.243,4.417,0.1774
2016-08-15,0.001,0.0165,0.4867,7.9868,0.1306
2016-08-15,0.0013,0.0161,0.425,9.1656,0.1187
2016-08-16,0.001,0.0188,0.52,8.9575,0.1189
2016-08-16,0.0004,0.0249,0.5851,9.8002,0.1084
2016-08-16,0.042,0.0777,1.5822,5.266,0.1332
2016-08-17,0.0603,0.0909,0.46,5.315,0.1539
2016-08-17,0.0501,0.0712,0.457,9.758,0.106
2016-08-17,0.0567,0.0575,0.139,5.575,0.1632
2016-08-17,0.0465,0.0355,0.37,2.908,0.2018
2016-08-17,0.077,0.0756,0.447,7.37,0.1314
2016-08-17,0.0944,0.0836,0.11,3.8760000000000003,0.1849
2016-08-17,0.0821,0.0384,0.18899999999999997,6.6739999999999995,0.1511
2016-08-23,0.0256,0.0192,0.3392,2.022,0.2206
2016-08-23,0.0634,0.0048,0.3079,1.3088,0.2388
2016-08-23,0.0293,0.0081,0.4277,2.2444,0.2168
2016-08-23,0.0622,0.0039,0.5486,3.6258,0.1924
2016-08-23,0.0503,0.0048,0.5255,4.1616,0.1842
2016-08-23,0.0512,0.0087,0.4954,3.4827,0.1948
2016-08-23,0.0021,0.0023,0.8711,8.5417,0.1195
2016-08-23,0.0597,0.0035,0.5453,11.4552,0.097
2016-08-24,0.0443,0.0327,0.4265,12.2507,0.0884
2016-08-24,0.001,0.0387,0.6854,9.4802,0.1082
2016-08-24,0.0391,0.0161,0.5137,5.8623,0.1576
2016-08-25,0.061,0.1071,0.294,2.271,0.1999
2016-08-25,0.0501,0.0766,0.004,1.7269999999999999,0.2234
2016-08-25,0.0668,0.1271,0.11699999999999999,2.76,0.1928
2016-08-25,0.0908,0.067,0.078,10.931,0.1019
2016-08-26,0.048,0.0429,0.184,3.611,0.1939
2016-08-26,0.0726,0.0845,0.305,6.331,0.1454
2016-09-05,0.0056,0.034,9.4267,5.5586,0.0405
2016-09-05,0.0509,0.0524,10.3851,5.297999999999999,0.0351
2016-09-05,0.0611,0.0271,0.3921,2.7676,0.2057
2016-09-05,0.0539,0.0161,9.621,4.3948,0.0454
2016-09-05,0.0566,0.0209,0.7384,4.7896,0.1669
2016-09-05,0.052000000000000005,0.0194,9.6847,4.9405,0.0424
2016-09-05,0.0468,0.0031,1.7461,5.1462,0.1429
2016-09-05,0.0484,0.0016,5.3128,5.3020000000000005,0.0831
2016-09-05,0.0749,0.0428,0.2665,4.6691,0.1763
2016-09-05,0.0651,0.028999999999999998,2.9139,5.7859,0.1109
2016-09-05,0.046,0.0076,0.8373,2.4315,0.2028
2016-09-06,0.0511,0.0122,0.5882,5.0845,0.1677
2016-09-06,0.0692,0.0047,0.62,4.191,0.1819
2016-09-06,0.0112,0.006999999999999999,2.804,6.1376,0.111
2016-09-06,0.0289,0.0068,0.2419,2.2415,0.2224
2016-09-06,0.005,0.0151,3.8322,6.0387,0.095
2016-09-06,0.0031,0.0058,0.4038,6.6039,0.1511
2016-09-06,0.0021,0.0296,0.6618,8.8826,0.1158
2016-09-06,0.0148,0.0426,0.2746,4.5986,0.1757
2016-09-06,0.0119,0.0447,1.8515,2.7117,0.1651
2016-09-06,0.0913,0.1128,7.9675,4.3997,0.0527
2016-10-07,0.0916,0.3566,1.1379,1.9109,0.1409
2016-10-07,0.1116,0.0404,0.474,2.0632,0.214
2016-10-07,0.0725,0.1778,0.9993,3.4571,0.1525
2016-10-07,0.0252,0.0339,0.4164,2.1954,0.2122
2016-10-07,0.043,0.175,1.0464,4.6149,0.1368
2016-10-07,0.0715,0.0343,0.3585,2.5747,0.2086
2016-10-08,0.0381,0.031,0.4365,1.7158,0.2209
2016-10-08,0.0089,0.0523,0.5263,2.1143,0.2061
2016-10-08,0.0624,0.23800000000000002,0.8432,2.3347,0.1606
2016-10-08,0.1018,0.1979,0.6584,3.0702,0.1625
2016-10-10,0.1304,0.1184,0.9251,1.9745,0.1877
2016-10-10,0.3811,0.0399,0.4019,1.3696,0.2368
2016-10-10,0.1212,0.0408,1.0416,5.8446,0.1443
2016-10-10,0.0647,0.0199,0.6454,4.1435,0.1789
2016-10-11,0.6768,0.0519,0.528,2.4502,0.2201
2016-10-11,0.0731,0.0223,0.7606,1.9865,0.21
2016-10-11,0.2664,0.2104,3.7089,7.9265,0.0672
2016-10-11,0.2005,0.4158,2.9098,4.3733,0.0822
2016-10-11,0.3011,0.146,2.1209,2.9789999999999996,0.1452
2016-10-13,0.0689,0.2358,2.6778,5.5521,0.0924
2016-10-13,0.0967,0.0324,0.8933,4.2111,0.1705
2016-10-13,0.0672,0.1024,1.6017,5.0404,0.1323
2016-10-13,0.0317,0.1249,1.6334,4.0706,0.1391
2016-10-13,0.5,0.3517,2.7312,4.7839,0.0921
2016-10-14,0.0315,0.0738,1.2401,2.005,0.1854
2016-10-16,0.1286,0.69,3.167,4.9352,0.0532
2016-10-16,0.0895,0.1432,1.0728,2.4083,0.1718
2016-10-16,0.1178,0.6537,1.7543,6.4222,0.0601
2016-10-18,0.2067,0.544,2.2569999999999997,4.9352,0.0742
2016-10-18,0.1691,0.718,1.359,5.7969,0.0634
2016-10-18,0.1272,0.5407,1.5593,5.7213,0.076
2016-10-18,0.0404,0.1042,0.7618,2.1166,0.1901
2016-10-18,0.068,0.0489,0.3051,0.9402,0.2356
2016-10-19,0.1643,0.7637,1.5383,6.93,0.0522
2016-10-19,0.1784,0.8290000000000001,1.0090000000000001,6.5424,0.0546
2016-10-19,0.0532,0.1808,1.7762,8.1415,0.0887
2016-10-19,0.1616,0.2561,2.4489,5.6943,0.0936
2016-10-19,0.0475,0.1802,1.3428,16.2517,0.0438
2016-10-19,0.0791,0.1757,0.7013,3.3739999999999997,0.1607
2016-10-20,0.0887,0.1087,0.2963,2.3894,0.1983
2016-10-20,0.1244,0.1991,2.5489,7.6512,0.0817
2016-10-20,0.1423,0.1914,2.3426,8.5494,0.0785
2016-10-26,0.2054,0.4101,2.3789,5.2904,0.0825
2016-10-26,0.0475,0.066,0.35700000000000004,4.7961,0.1674
2016-10-26,0.0458,0.0965,0.5965,8.8289,0.1096
2016-10-26,0.0424,0.028999999999999998,0.239,5.0662,0.1729
2016-10-27,0.1407,0.3535,2.4165,6.9003,0.0747
2016-10-27,0.1313,0.5057,2.7883,5.4187,0.0675
2016-11-03,0.2623,0.0668,6.2786,0.0511,0.1116
2016-11-04,0.282,0.1359,6.5991,0.1101,0.098
2016-11-04,0.2563,0.5919,4.8149,0.4573,0.0725
2016-11-04,0.305,0.423,7.4081,0.3614,0.0603
2016-11-04,0.3748,0.1741,4.6411,9.5967,0.0526
2016-11-04,0.1184,0.4566,0.6994,2.7654,0.125
2016-11-04,0.1073,0.165,1.1474,3.528,0.1513
2016-11-04,0.1242,0.3691,1.0501,4.4859,0.1125
2016-11-04,0.0536,0.0162,0.4152,2.8034,0.2066
2016-11-04,0.0239,0.0254,0.2736,2.0896,0.2199
2016-11-05,0.3846,0.0453,9.0415,13.8913,0.0199
2016-11-05,0.4258,0.0812,9.7159,13.6364,0.0176
2016-11-05,0.36200000000000004,0.2006,7.6364,9.794,0.0308
2016-11-05,0.0264,0.0108,0.9874,5.2671,0.1558
2016-11-05,0.0139,0.0505,0.9283,5.5473,0.1465
2016-11-06,0.1226,0.261,2.5948,7.5051,0.0764
2016-11-06,0.2369,0.5018,4.3555,9.0499,0.0379
2016-11-06,0.0791,0.1797,2.0674,5.352,0.1103
2016-11-06,0.0743,0.0619,0.5502,2.9314,0.1921
2016-11-06,0.0697,0.0455,0.9102,2.613,0.1909
2016-11-06,0.1021,0.1741,0.7891,3.2253,0.1616
2016-12-02,0.8423,0.0404,10.5541,15.5613,0.0143
2016-12-02,0.914,0.18899999999999997,10.1036,14.2919,0.0147
2016-12-02,0.4103,0.0955,3.7832,7.5166,0.081
2016-12-02,0.2422,0.0774,2.0388,5.6223,0.1245
2016-12-02,0.3095,0.3142,4.7987,10.102,0.0406
2016-12-03,0.4977,0.2358,4.7521,9.0434,0.0516
2016-12-03,0.3373,0.1333,3.2913,6.5358,0.0905
2016-12-03,0.6424,0.3345,8.1496,11.9461,0.0203
2016-12-03,0.5753,0.1827,6.1829,9.5521,0.0423
2016-12-03,0.5563,0.1255,5.7823,8.6669,0.0525
2016-12-03,0.7173,0.18100000000000002,6.2258,9.4504,0.0435
2016-12-03,0.4919,0.1688,5.6743,9.6762,0.0454
2016-12-03,0.633,0.2412,4.9415,8.7164,0.0525
2016-12-03,0.2261,0.18,3.1472,5.9496,0.0908
2016-12-04,0.3429,0.16699999999999998,3.161,5.8169,0.0949
2016-12-04,0.3977,0.2154,4.6611,7.7908,0.0595
2016-12-04,0.4213,0.1665,3.8391,6.8134,0.079
2016-12-04,0.6031,0.1628,6.8007,10.9704,0.0343
2016-12-04,0.7070000000000001,0.0348,8.3815,11.873,0.029
2016-12-07,0.2978,0.2307,3.8147,7.955,0.0646
2016-12-07,0.3822,0.5184,5.1362,9.2101,0.033
2016-12-07,0.3624,0.5264,4.7822,8.6483,0.0364
2016-12-08,0.2747,0.7306,4.3996,6.0191,0.0384
2016-12-08,0.2187,0.156,3.6638,6.5419,0.0816
2016-12-08,0.1098,0.71,3.8589,4.4494,0.0486
2016-12-08,0.4334,0.171,6.8691,11.0825,0.0323
2016-12-08,0.2309,0.5986,4.6725,5.3518,0.0458
2016-12-08,0.1784,0.1231,3.1855,7.3137,0.0844
2016-12-08,0.3744,0.0939,4.5732,8.9189,0.0625
2016-12-08,0.2733,0.7739,5.2181,5.8934,0.0322
2016-12-08,0.7056,0.0479,8.1773,11.2561,0.0314
2016-12-08,0.2818,0.5131,4.7486,6.9693,0.0433
2016-12-08,0.7461,0.0332,11.2197,15.5475,0.0127
2016-12-08,0.3491,0.4389,5.005,9.6995,0.0353
2016-12-11,0.4302,0.366,5.7185,8.7898,0.0382
2016-12-11,0.2122,0.5006,3.9981,6.0734,0.0534
2016-12-12,0.0808,0.6471,4.099,5.6723,0.0447
2016-12-12,0.2346,0.5397,4.449,5.5355,0.0501
2016-12-12,0.2611,0.5932,4.923,5.9522,0.042
2016-12-12,0.5005,0.4836,6.0944,11.978,0.0229
2016-12-12,0.2478,0.68,2.56,6.237,0.0534
2016-12-12,0.2297,0.6758,3.9927,5.9428,0.0438
2016-12-12,0.2363,0.5138,2.3812,15.424000000000001,0.0274
2016-12-12,0.5536,0.4846,6.5504,23.796,0.0065
2016-12-12,0.586,0.6637,6.3823,12.616,0.0166
2016-12-12,0.2563,0.7102,4.2615,6.2283,0.0393
2016-12-12,0.3318,0.42200000000000004,4.3069999999999995,9.506,0.041
2016-12-12,0.2046,0.6642,3.3747,5.7177,0.0499
2016-12-13,0.135,0.5098,2.3112,4.9712,0.0755
2016-12-13,0.1538,0.7115,2.1365,6.787999999999999,0.0512
2016-12-13,0.5682,0.4075,8.7315,15.294,0.0119
2016-12-13,0.4273,0.5768,5.3952,8.9,0.0306
2016-12-13,0.3888,0.2847,3.9393,7.3320000000000025,0.064
2016-12-13,0.1993,0.5635,2.2865,5.35,0.0693
2016-12-17,0.1739,0.7602,2.5078,5.231,0.0531
2016-12-17,0.2039,0.6363,2.0107,5.182,0.0674
2016-12-17,0.3347,0.6039,4.5937,8.4293,0.0347
2016-12-17,0.2963,0.4704,2.8176,5.343,0.0725
2016-12-17,0.235,0.6265,3.5914,6.1593,0.0486
2016-12-17,0.2937,0.6341,4.7156,6.8286,0.0381
2016-12-17,0.1377,0.5404,1.7256,4.096,0.0865
2016-12-18,0.2787,0.6706,4.6074,6.4689,0.0383
2016-12-18,0.1515,0.5342,2.1428,4.133,0.0816
2016-12-18,0.0958,0.5855,3.5278,5.7627,0.0524
2016-12-18,0.2417,0.5496,2.8474,6.614,0.0576
2016-12-18,0.2107,0.672,3.7328,6.0946,0.0451
2016-12-18,0.4782,0.6333,6.9502,12.7264,0.0152
2016-12-18,0.2144,0.7665,3.5541,6.3206,0.0404
2016-12-19,0.145,0.7667,3.4046,6.3746,0.0407
2016-12-19,0.2737,0.7066,3.6911,7.0812,0.0399
2016-12-19,0.4289,0.5399,4.7341,8.367,0.0375
2016-12-19,0.3626,0.6729999999999999,3.7119999999999997,7.52,0.0403
2016-12-19,0.3957,0.3504,5.8776,11.626,0.0285
2016-12-20,0.1978,0.8052,4.2618,9.637,0.0247
2016-12-20,0.1862,0.5545,4.3225,11.174000000000001,0.0287
2016-12-20,0.3988,0.3171,6.6929,23.291999999999998,0.0081
2016-12-20,0.4766,0.4451,7.5969,12.169,0.0184
2016-12-20,0.6268,0.2872,9.8948,15.499,0.0113
2016-12-20,0.8479,0.1158,12.7842,16.199,0.0084
2017-02-03,0.568,0.057999999999999996,11.225999999999999,11.898,0.0172
2017-02-03,0.44299999999999995,0.077,8.342,7.3420000000000005,0.0414
2017-02-03,0.3720000000000001,0.08800000000000001,5.849,7.087999999999999,0.0614
2017-02-03,0.147,0.052000000000000005,2.844,3.73,0.1329
2017-02-04,0.535,0.040999999999999995,1.0959999999999999,1.5830000000000002,0.2171
2017-02-04,0.368,0.096,5.7970000000000015,8.109,0.0555
2017-02-04,0.581,0.096,9.316,10.658,0.0255
2017-02-04,0.784,0.091,8.945,10.183,0.0296
2017-02-04,0.7290000000000001,0.146,10.877,13.091,0.0149
2017-02-13,0.594,0.102,7.271,8.264,0.0446
2017-02-13,0.62,0.096,4.375,4.852,0.098
2017-02-13,0.53,0.136,7.023,9.146,0.0404
2017-02-13,0.18100000000000002,0.055999999999999994,3.185,4.481,0.1183
2017-02-13,0.35,0.08900000000000001,6.115,8.891,0.0492
2017-02-14,0.314,0.085,5.922999999999999,7.73,0.0567
2017-02-14,0.47700000000000004,0.051,3.4589999999999996,4.8389999999999995,0.1158
2017-02-14,0.907,0.102,13.356,14.963,0.0089
2017-02-14,1.013,0.062,6.8210000000000015,8.887,0.0509
2017-02-14,0.738,0.11800000000000001,7.231,8.107999999999999,0.0458
2017-02-14,0.499,0.057999999999999996,8.039,9.418,0.0366
2017-02-14,0.408,0.051,6.027,7.162000000000001,0.0624
2017-02-15,0.563,0.052000000000000005,8.441,10.405999999999999,0.0317
2017-02-15,0.384,0.04,6.92,8.152000000000001,0.0497
2017-02-15,0.44799999999999995,0.066,7.494,8.812000000000003,0.0416
2017-02-15,0.344,0.078,2.944,4.891,0.1182
2017-02-19,0.311,0.391,5.7570000000000014,8.109,0.0385
2017-02-19,0.265,0.297,4.965,7.827000000000001,0.0501
2017-02-19,0.324,0.27,5.1339999999999995,9.144,0.0448
2017-02-19,0.322,0.384,5.471,9.294,0.0363
2017-02-19,0.325,0.287,4.57,8.961,0.0488
2017-02-21,0.37799999999999995,0.247,5.843999999999999,10.402000000000001,0.0367
2017-02-21,0.20800000000000002,0.369,3.821,6.6,0.0612
2017-02-21,0.376,0.22,6.041,10.494000000000002,0.0364
2017-02-21,0.359,0.258,5.5710000000000015,9.93,0.0395
2017-02-25,0.436,0.317,7.1229999999999976,11.607000000000001,0.0245
2017-02-25,0.302,0.259,5.2589999999999995,8.382,0.0477
2017-02-25,0.222,0.282,4.021,6.874,0.0644
2017-02-25,0.27699999999999997,0.242,4.008,8.076,0.0609
2017-02-25,0.23,0.48,3.315,8.141,0.0501
2017-02-25,0.418,0.217,7.984,9.714,0.029
2017-02-26,0.425,0.038,8.392999999999999,10.445,0.0317
2017-02-26,0.313,0.002,6.905,5.662999999999999,0.0655
2017-02-26,0.24100000000000002,0.496,3.5460000000000003,7.127999999999999,0.0524
2017-02-26,0.40399999999999997,0.011000000000000001,11.964,10.673,0.0178
2017-02-26,0.447,0.024,13.935,12.440999999999999,0.0107
2017-02-26,0.272,0.395,4.268,7.81,0.0497
2017-02-26,0.355,0.052000000000000005,10.065,9.685,0.0253
2017-02-26,0.23600000000000002,0.212,3.533,7.3020000000000005,0.0727
2017-02-26,0.281,0.003,5.395,5.537999999999999,0.0832
2017-02-26,0.297,0.102,4.16,8.962,0.065
2017-02-26,0.298,0.073,8.51,7.419,0.0392
2017-02-26,0.315,0.237,6.7479999999999976,8.112,0.0398
2017-02-26,0.33,0.07200000000000001,4.5169999999999995,9.975,0.0581
2017-02-26,0.209,0.322,6.535,3.989,0.0543
2017-02-26,0.223,0.217,11.918,3.487,0.0274
2017-02-26,0.34600000000000003,0.077,6.023,9.978,0.0456
2017-02-26,0.5870000000000001,0.11699999999999999,12.382,12.450999999999999,0.0126
2017-02-26,0.285,0.063,5.4879999999999995,8.061,0.0601
2017-02-26,0.354,0.302,7.474,7.481,0.035
2017-02-27,0.257,0.073,4.51,7.376,0.0735
2017-02-27,0.34299999999999997,0.314,12.072000000000001,7.109,0.0168
2017-02-27,0.316,0.15,4.755,8.639,0.0578
2017-02-27,0.385,0.053,7.144,8.576,0.0453
2017-02-27,0.428,0.051,8.946,10.257,0.029
2017-02-27,0.336,0.083,6.023,9.175,0.0489
2017-02-27,0.434,0.059000000000000004,14.37,10.443,0.0116
2017-02-27,0.28800000000000003,0.107,4.937,8.025,0.0624
2017-02-27,0.493,0.079,24.537,11.482999999999999,0.0019
2017-02-27,0.552,0.08800000000000001,8.835,12.53,0.023
2017-02-27,0.45899999999999996,0.031,12.323,9.742,0.0181
2017-02-27,0.491,0.03,29.36,10.52,0.001
2017-02-27,0.47700000000000004,0.057999999999999996,18.065,10.572000000000001,0.0063
2017-02-27,0.457,0.051,11.665999999999999,10.47,0.0183
2017-02-28,0.511,0.027999999999999997,12.385,11.617,0.0151
2017-02-28,0.445,0.045,10.889000000000001,10.625,0.0206
2017-02-28,0.342,0.077,22.88300000000001,7.87,0.0035
